query_id		Q0		doc_id		rank		tfidf_score		system_name
64		Q0		CACM2513		1		0.406239831244		kasi
64		Q0		CACM1107		2		0.323965635259		kasi
64		Q0		CACM1878		3		0.305630869142		kasi
64		Q0		CACM0602		4		0.294400109716		kasi
64		Q0		CACM1853		5		0.291986756021		kasi
64		Q0		CACM1588		6		0.291486567688		kasi
64		Q0		CACM2651		7		0.29090411242		kasi
64		Q0		CACM1972		8		0.289091526425		kasi
64		Q0		CACM0190		9		0.285641882166		kasi
64		Q0		CACM0717		10		0.267851341586		kasi
64		Q0		CACM1957		11		0.255845369844		kasi
64		Q0		CACM1051		12		0.255352963039		kasi
64		Q0		CACM0204		13		0.250619327507		kasi
64		Q0		CACM0604		14		0.249936646895		kasi
64		Q0		CACM2190		15		0.249936646895		kasi
64		Q0		CACM3059		16		0.248502271426		kasi
64		Q0		CACM2729		17		0.244747184516		kasi
64		Q0		CACM0400		18		0.242966575544		kasi
64		Q0		CACM0196		19		0.240665212097		kasi
64		Q0		CACM1131		20		0.238795706054		kasi
64		Q0		CACM0527		21		0.237745959407		kasi
64		Q0		CACM0592		22		0.235234491195		kasi
64		Q0		CACM0588		23		0.235234491195		kasi
64		Q0		CACM0595		24		0.232392740986		kasi
64		Q0		CACM2723		25		0.23180696417		kasi
64		Q0		CACM2855		26		0.230945245001		kasi
64		Q0		CACM1050		27		0.230819291803		kasi
64		Q0		CACM0404		28		0.228380971156		kasi
64		Q0		CACM0200		29		0.226750820126		kasi
64		Q0		CACM0201		30		0.226750820126		kasi
64		Q0		CACM1437		31		0.225746988395		kasi
64		Q0		CACM0864		32		0.225746988395		kasi
64		Q0		CACM1459		33		0.223758505337		kasi
64		Q0		CACM0195		34		0.222165908351		kasi
64		Q0		CACM0587		35		0.222165908351		kasi
64		Q0		CACM2156		36		0.220007827086		kasi
64		Q0		CACM0210		37		0.218927305111		kasi
64		Q0		CACM1424		38		0.218669637635		kasi
64		Q0		CACM0627		39		0.218590270605		kasi
64		Q0		CACM1024		40		0.217867847523		kasi
64		Q0		CACM2772		41		0.215746055978		kasi
64		Q0		CACM1301		42		0.212119239174		kasi
64		Q0		CACM0601		43		0.211785386645		kasi
64		Q0		CACM1035		44		0.211453288048		kasi
64		Q0		CACM0191		45		0.210472965806		kasi
64		Q0		CACM0603		46		0.210472965806		kasi
64		Q0		CACM0599		47		0.210472965806		kasi
64		Q0		CACM0497		48		0.209264856214		kasi
64		Q0		CACM1530		49		0.208768105731		kasi
64		Q0		CACM1466		50		0.207674894373		kasi
64		Q0		CACM1461		51		0.207674894373		kasi
64		Q0		CACM2845		52		0.20611539625		kasi
64		Q0		CACM0793		53		0.205732019393		kasi
64		Q0		CACM0581		54		0.203224935797		kasi
64		Q0		CACM1702		55		0.203224935797		kasi
64		Q0		CACM1549		56		0.200394459453		kasi
64		Q0		CACM0193		57		0.199949317516		kasi
64		Q0		CACM0367		58		0.198578736973		kasi
64		Q0		CACM2713		59		0.19757003956		kasi
64		Q0		CACM1012		60		0.197215500012		kasi
64		Q0		CACM0586		61		0.19626673981		kasi
64		Q0		CACM3188		62		0.195140613047		kasi
64		Q0		CACM3106		63		0.194685652579		kasi
64		Q0		CACM1390		64		0.194101420094		kasi
64		Q0		CACM3144		65		0.192738942087		kasi
64		Q0		CACM2766		66		0.192713319905		kasi
64		Q0		CACM0866		67		0.192204980705		kasi
64		Q0		CACM0584		68		0.191917406872		kasi
64		Q0		CACM0194		69		0.190427921444		kasi
64		Q0		CACM0597		70		0.190427921444		kasi
64		Q0		CACM0593		71		0.190427921444		kasi
64		Q0		CACM0022		72		0.189627470252		kasi
64		Q0		CACM1495		73		0.18919215084		kasi
64		Q0		CACM2756		74		0.188802880129		kasi
64		Q0		CACM0598		75		0.185194150565		kasi
64		Q0		CACM1105		76		0.184599906109		kasi
64		Q0		CACM0731		77		0.1832156966		kasi
64		Q0		CACM3112		78		0.182059737343		kasi
64		Q0		CACM0600		79		0.181772106833		kasi
64		Q0		CACM0192		80		0.181772106833		kasi
64		Q0		CACM0594		81		0.181772106833		kasi
64		Q0		CACM0590		82		0.181772106833		kasi
64		Q0		CACM0589		83		0.181772106833		kasi
64		Q0		CACM2762		84		0.181017445564		kasi
64		Q0		CACM2418		85		0.178635509686		kasi
64		Q0		CACM0409		86		0.17710691826		kasi
64		Q0		CACM1456		87		0.177052897305		kasi
64		Q0		CACM0383		88		0.176717335476		kasi
64		Q0		CACM1931		89		0.175230171872		kasi
64		Q0		CACM2767		90		0.174580519342		kasi
64		Q0		CACM0591		91		0.174459324276		kasi
64		Q0		CACM3202		92		0.174194609888		kasi
64		Q0		CACM2503		93		0.171972877473		kasi
64		Q0		CACM2184		94		0.171893760846		kasi
64		Q0		CACM2361		95		0.171181880196		kasi
64		Q0		CACM2838		96		0.17085665353		kasi
64		Q0		CACM1614		97		0.170721866135		kasi
64		Q0		CACM1861		98		0.170390042031		kasi
64		Q0		CACM2392		99		0.170063115094		kasi
64		Q0		CACM1046		100		0.1686018776		kasi
