query_id		Q0		doc_id		rank		tfidf_score		system_name
54		Q0		CACM2295		1		0.806538261788		kasi
54		Q0		CACM2958		2		0.650377070529		kasi
54		Q0		CACM2326		3		0.507556447673		kasi
54		Q0		CACM2411		4		0.492864757903		kasi
54		Q0		CACM2842		5		0.485790326261		kasi
54		Q0		CACM3031		6		0.481145335675		kasi
54		Q0		CACM2732		7		0.472334788226		kasi
54		Q0		CACM2651		8		0.471702673467		kasi
54		Q0		CACM2316		9		0.46318602467		kasi
54		Q0		CACM2940		10		0.46272033157		kasi
54		Q0		CACM2178		11		0.446937019396		kasi
54		Q0		CACM1213		12		0.446122739439		kasi
54		Q0		CACM2814		13		0.440785181593		kasi
54		Q0		CACM2148		14		0.430221169945		kasi
54		Q0		CACM3103		15		0.428790185107		kasi
54		Q0		CACM2155		16		0.427527573256		kasi
54		Q0		CACM2227		17		0.416263147349		kasi
54		Q0		CACM2470		18		0.406043025387		kasi
54		Q0		CACM2192		19		0.401949887413		kasi
54		Q0		CACM3104		20		0.400717417437		kasi
54		Q0		CACM2264		21		0.395303028466		kasi
54		Q0		CACM1138		22		0.393647308364		kasi
54		Q0		CACM2406		23		0.392954038251		kasi
54		Q0		CACM3105		24		0.383332508552		kasi
54		Q0		CACM0920		25		0.383291462255		kasi
54		Q0		CACM1834		26		0.380973060533		kasi
54		Q0		CACM3073		27		0.373599849624		kasi
54		Q0		CACM1471		28		0.372440656081		kasi
54		Q0		CACM1098		29		0.371346319784		kasi
54		Q0		CACM3170		30		0.370547936212		kasi
54		Q0		CACM2705		31		0.366560978206		kasi
54		Q0		CACM0822		32		0.36486212932		kasi
54		Q0		CACM0068		33		0.361853040413		kasi
54		Q0		CACM2956		34		0.359149344717		kasi
54		Q0		CACM1496		35		0.35301594489		kasi
54		Q0		CACM2314		36		0.338448732817		kasi
54		Q0		CACM2941		37		0.337951091293		kasi
54		Q0		CACM0059		38		0.337779962654		kasi
54		Q0		CACM1789		39		0.33474374606		kasi
54		Q0		CACM1457		40		0.333942758168		kasi
54		Q0		CACM1339		41		0.332757233101		kasi
54		Q0		CACM2895		42		0.331000060831		kasi
54		Q0		CACM1678		43		0.326540197009		kasi
54		Q0		CACM0147		44		0.324814760959		kasi
54		Q0		CACM1198		45		0.321033272088		kasi
54		Q0		CACM0309		46		0.320991336085		kasi
54		Q0		CACM0308		47		0.320991336085		kasi
54		Q0		CACM0307		48		0.320991336085		kasi
54		Q0		CACM3148		49		0.320403468044		kasi
54		Q0		CACM0086		50		0.319524367519		kasi
54		Q0		CACM1703		51		0.319430430782		kasi
54		Q0		CACM2972		52		0.317776831286		kasi
54		Q0		CACM2046		53		0.317692495562		kasi
54		Q0		CACM2204		54		0.316938694706		kasi
54		Q0		CACM0065		55		0.31471185265		kasi
54		Q0		CACM1747		56		0.314371408254		kasi
54		Q0		CACM2021		57		0.314280571893		kasi
54		Q0		CACM3014		58		0.311941080534		kasi
54		Q0		CACM2603		59		0.311873214914		kasi
54		Q0		CACM0762		60		0.310582791605		kasi
54		Q0		CACM1358		61		0.306894128031		kasi
54		Q0		CACM0084		62		0.305610442401		kasi
54		Q0		CACM1323		63		0.305324204268		kasi
54		Q0		CACM2886		64		0.304472531924		kasi
54		Q0		CACM2616		65		0.299413564408		kasi
54		Q0		CACM2256		66		0.296829018197		kasi
54		Q0		CACM2943		67		0.292960191491		kasi
54		Q0		CACM2703		68		0.292263890995		kasi
54		Q0		CACM3140		69		0.289111138168		kasi
54		Q0		CACM1366		70		0.288385655271		kasi
54		Q0		CACM0382		71		0.286572274076		kasi
54		Q0		CACM3198		72		0.283907888197		kasi
54		Q0		CACM3133		73		0.282784011057		kasi
54		Q0		CACM2699		74		0.282022016153		kasi
54		Q0		CACM3150		75		0.280811939469		kasi
54		Q0		CACM1485		76		0.280145607017		kasi
54		Q0		CACM1835		77		0.279356035433		kasi
54		Q0		CACM0249		78		0.279268160798		kasi
54		Q0		CACM1902		79		0.279036423323		kasi
54		Q0		CACM0949		80		0.278495099223		kasi
54		Q0		CACM2937		81		0.275052596274		kasi
54		Q0		CACM1654		82		0.27288008329		kasi
54		Q0		CACM3185		83		0.271663241468		kasi
54		Q0		CACM3077		84		0.271225954285		kasi
54		Q0		CACM2305		85		0.26954189479		kasi
54		Q0		CACM2865		86		0.269107434888		kasi
54		Q0		CACM0070		87		0.267286210183		kasi
54		Q0		CACM2112		88		0.266590116756		kasi
54		Q0		CACM2597		89		0.266358029285		kasi
54		Q0		CACM3055		90		0.265710667852		kasi
54		Q0		CACM1604		91		0.265693300104		kasi
54		Q0		CACM2458		92		0.264737326729		kasi
54		Q0		CACM0253		93		0.264404133218		kasi
54		Q0		CACM0651		94		0.26435229662		kasi
54		Q0		CACM2799		95		0.264326631883		kasi
54		Q0		CACM2718		96		0.264279574081		kasi
54		Q0		CACM1247		97		0.264217853543		kasi
54		Q0		CACM2198		98		0.264152232504		kasi
54		Q0		CACM3188		99		0.263121276346		kasi
54		Q0		CACM2796		100		0.262629274979		kasi
