query_id		Q0		doc_id		rank		tfidf_score		system_name
4		Q0		CACM1243		1		28.0570143895		kasi
4		Q0		CACM2933		2		23.6091825432		kasi
4		Q0		CACM0012		3		15.6977336735		kasi
4		Q0		CACM0698		4		5.79196794968		kasi
4		Q0		CACM1470		5		5.4718781879		kasi
4		Q0		CACM2377		6		5.31661851038		kasi
4		Q0		CACM2080		7		5.2317140639		kasi
4		Q0		CACM2376		8		4.54388228965		kasi
4		Q0		CACM0356		9		4.45428448351		kasi
4		Q0		CACM0417		10		4.29583793373		kasi
4		Q0		CACM0824		11		4.24322393638		kasi
4		Q0		CACM0740		12		4.15733218461		kasi
4		Q0		CACM0136		13		4.15733218461		kasi
4		Q0		CACM1724		14		4.05807305325		kasi
4		Q0		CACM0198		15		4.04581055903		kasi
4		Q0		CACM3069		16		3.87009561803		kasi
4		Q0		CACM2764		17		3.86380846376		kasi
4		Q0		CACM1439		18		3.84534458681		kasi
4		Q0		CACM0748		19		3.79721647606		kasi
4		Q0		CACM1755		20		3.76316969091		kasi
4		Q0		CACM2309		21		3.75190675166		kasi
4		Q0		CACM0079		22		3.54920536006		kasi
4		Q0		CACM2912		23		3.51206973256		kasi
4		Q0		CACM0174		24		3.50490690973		kasi
4		Q0		CACM2219		25		3.05540477457		kasi
4		Q0		CACM3128		26		2.940099957		kasi
4		Q0		CACM3005		27		2.90984719189		kasi
4		Q0		CACM1788		28		2.88517355514		kasi
4		Q0		CACM1656		29		2.72865945575		kasi
4		Q0		CACM0861		30		2.66650003869		kasi
4		Q0		CACM0494		31		2.63783389247		kasi
4		Q0		CACM1332		32		2.62665252336		kasi
4		Q0		CACM2535		33		2.61855114863		kasi
4		Q0		CACM3101		34		2.5684968376		kasi
4		Q0		CACM1676		35		2.54894777432		kasi
4		Q0		CACM1827		36		2.40243981697		kasi
4		Q0		CACM1748		37		2.37130825098		kasi
4		Q0		CACM1587		38		2.26530218968		kasi
4		Q0		CACM1657		39		2.23043789465		kasi
4		Q0		CACM2195		40		2.19458979218		kasi
4		Q0		CACM1099		41		2.1574056449		kasi
4		Q0		CACM1472		42		2.14465605946		kasi
4		Q0		CACM2878		43		2.11524603371		kasi
4		Q0		CACM2306		44		2.11355656604		kasi
4		Q0		CACM1476		45		2.10308941441		kasi
4		Q0		CACM1148		46		2.10280602495		kasi
4		Q0		CACM3120		47		2.09101277845		kasi
4		Q0		CACM1567		48		2.03062190972		kasi
4		Q0		CACM1565		49		2.02195592673		kasi
4		Q0		CACM2401		50		2.02179027119		kasi
4		Q0		CACM1951		51		1.99055291408		kasi
4		Q0		CACM2746		52		1.9649985499		kasi
4		Q0		CACM1410		53		1.92338687232		kasi
4		Q0		CACM1751		54		1.92204896816		kasi
4		Q0		CACM3104		55		1.90573041354		kasi
4		Q0		CACM1475		56		1.89921927555		kasi
4		Q0		CACM2227		57		1.89738002934		kasi
4		Q0		CACM1345		58		1.88969644755		kasi
4		Q0		CACM1960		59		1.88275299741		kasi
4		Q0		CACM2317		60		1.82899069948		kasi
4		Q0		CACM1810		61		1.8183729457		kasi
4		Q0		CACM3103		62		1.79186412513		kasi
4		Q0		CACM2254		63		1.77431424298		kasi
4		Q0		CACM1440		64		1.74320934381		kasi
4		Q0		CACM2378		65		1.72748360119		kasi
4		Q0		CACM1705		66		1.72392391023		kasi
4		Q0		CACM1524		67		1.71587099473		kasi
4		Q0		CACM0975		68		1.70974102386		kasi
4		Q0		CACM0527		69		1.70453080717		kasi
4		Q0		CACM0303		70		1.69374923636		kasi
4		Q0		CACM1637		71		1.69098360133		kasi
4		Q0		CACM0616		72		1.67642210809		kasi
4		Q0		CACM2945		73		1.67407470142		kasi
4		Q0		CACM0894		74		1.67368211452		kasi
4		Q0		CACM3020		75		1.66742450704		kasi
4		Q0		CACM1111		76		1.6640171725		kasi
4		Q0		CACM2020		77		1.62070259999		kasi
4		Q0		CACM2233		78		1.59567647308		kasi
4		Q0		CACM3031		79		1.58897273359		kasi
4		Q0		CACM1498		80		1.57975021123		kasi
4		Q0		CACM1108		81		1.56592642516		kasi
4		Q0		CACM1397		82		1.53133798602		kasi
4		Q0		CACM1698		83		1.52425000736		kasi
4		Q0		CACM1541		84		1.51530754315		kasi
4		Q0		CACM2851		85		1.5073359985		kasi
4		Q0		CACM0724		86		1.50198560749		kasi
4		Q0		CACM1186		87		1.47976047626		kasi
4		Q0		CACM1281		88		1.47684397089		kasi
4		Q0		CACM0278		89		1.47497467936		kasi
4		Q0		CACM3140		90		1.47078731696		kasi
4		Q0		CACM2939		91		1.46668545073		kasi
4		Q0		CACM0531		92		1.46451009782		kasi
4		Q0		CACM0630		93		1.46281462831		kasi
4		Q0		CACM1013		94		1.46083953422		kasi
4		Q0		CACM2087		95		1.45302493998		kasi
4		Q0		CACM1398		96		1.44616870977		kasi
4		Q0		CACM1047		97		1.44452808397		kasi
4		Q0		CACM1026		98		1.44439712577		kasi
4		Q0		CACM0435		99		1.42591243453		kasi
4		Q0		CACM0617		100		1.42255979529		kasi
