query_id		Q0		doc_id		rank		tfidf_score		system_name
28		Q0		CACM3195		1		7.32941430501		kasi
28		Q0		CACM1685		2		5.12748184915		kasi
28		Q0		CACM1985		3		4.37395685995		kasi
28		Q0		CACM2489		4		4.26500425952		kasi
28		Q0		CACM2515		5		4.01518832324		kasi
28		Q0		CACM2985		6		2.82504133839		kasi
28		Q0		CACM1688		7		2.82372316323		kasi
28		Q0		CACM0383		8		2.7465299136		kasi
28		Q0		CACM2949		9		2.73159362685		kasi
28		Q0		CACM2890		10		2.71725791623		kasi
28		Q0		CACM1690		11		2.61455848447		kasi
28		Q0		CACM1687		12		2.61455848447		kasi
28		Q0		CACM2088		13		2.61455848447		kasi
28		Q0		CACM1445		14		2.4603135762		kasi
28		Q0		CACM2371		15		2.3623632965		kasi
28		Q0		CACM0757		16		2.32047761328		kasi
28		Q0		CACM2302		17		2.30934460158		kasi
28		Q0		CACM0265		18		2.19605785527		kasi
28		Q0		CACM3140		19		2.12561626643		kasi
28		Q0		CACM1989		20		2.06237256865		kasi
28		Q0		CACM2197		21		2.01377715093		kasi
28		Q0		CACM0517		22		1.98810638231		kasi
28		Q0		CACM2951		23		1.88783484407		kasi
28		Q0		CACM2776		24		1.87014913806		kasi
28		Q0		CACM1413		25		1.81131376539		kasi
28		Q0		CACM1704		26		1.81068980096		kasi
28		Q0		CACM3158		27		1.77992137294		kasi
28		Q0		CACM1695		28		1.7166265581		kasi
28		Q0		CACM1776		29		1.70409118483		kasi
28		Q0		CACM1261		30		1.67298588861		kasi
28		Q0		CACM1520		31		1.65905750862		kasi
28		Q0		CACM0036		32		1.65748400948		kasi
28		Q0		CACM1890		33		1.62776452298		kasi
28		Q0		CACM2187		34		1.61293883249		kasi
28		Q0		CACM2934		35		1.55590934267		kasi
28		Q0		CACM0367		36		1.51335496518		kasi
28		Q0		CACM2559		37		1.50942813783		kasi
28		Q0		CACM2614		38		1.49107978673		kasi
28		Q0		CACM1755		39		1.48198926307		kasi
28		Q0		CACM1490		40		1.46836233252		kasi
28		Q0		CACM2485		41		1.43429316646		kasi
28		Q0		CACM1822		42		1.43143659526		kasi
28		Q0		CACM0759		43		1.42680638852		kasi
28		Q0		CACM2087		44		1.42637196081		kasi
28		Q0		CACM0462		45		1.3783917407		kasi
28		Q0		CACM3175		46		1.35947307809		kasi
28		Q0		CACM1258		47		1.35122957296		kasi
28		Q0		CACM0828		48		1.34986590425		kasi
28		Q0		CACM3032		49		1.33440640024		kasi
28		Q0		CACM0356		50		1.32950895218		kasi
28		Q0		CACM2317		51		1.31888190903		kasi
28		Q0		CACM0628		52		1.30230505298		kasi
28		Q0		CACM1422		53		1.30217790488		kasi
28		Q0		CACM0435		54		1.29859773267		kasi
28		Q0		CACM1722		55		1.27720842432		kasi
28		Q0		CACM3025		56		1.27050852996		kasi
28		Q0		CACM2568		57		1.26420242593		kasi
28		Q0		CACM0740		58		1.24087502204		kasi
28		Q0		CACM2892		59		1.23729628		kasi
28		Q0		CACM2535		60		1.23193259043		kasi
28		Q0		CACM2046		61		1.22609811931		kasi
28		Q0		CACM1066		62		1.2240267679		kasi
28		Q0		CACM1280		63		1.19667632586		kasi
28		Q0		CACM0136		64		1.17562497655		kasi
28		Q0		CACM2648		65		1.17145327342		kasi
28		Q0		CACM1588		66		1.16445403014		kasi
28		Q0		CACM2319		67		1.15532080788		kasi
28		Q0		CACM3069		68		1.14196051518		kasi
28		Q0		CACM2051		69		1.11275255035		kasi
28		Q0		CACM2876		70		1.08431850834		kasi
28		Q0		CACM1455		71		1.08418439005		kasi
28		Q0		CACM1933		72		1.07254691194		kasi
28		Q0		CACM3133		73		1.06854105147		kasi
28		Q0		CACM1102		74		1.06254295469		kasi
28		Q0		CACM1379		75		1.05981124571		kasi
28		Q0		CACM1888		76		1.05956588984		kasi
28		Q0		CACM2894		77		1.05705839485		kasi
28		Q0		CACM2306		78		1.05238853091		kasi
28		Q0		CACM1812		79		1.03736142604		kasi
28		Q0		CACM0197		80		1.03101837832		kasi
28		Q0		CACM3040		81		1.02829260894		kasi
28		Q0		CACM1539		82		1.0280173589		kasi
28		Q0		CACM2969		83		1.01811462033		kasi
28		Q0		CACM2948		84		1.01390635728		kasi
28		Q0		CACM0996		85		1.0102007515		kasi
28		Q0		CACM1508		86		1.00600350524		kasi
28		Q0		CACM3021		87		0.994667367183		kasi
28		Q0		CACM1101		88		0.976519974211		kasi
28		Q0		CACM0353		89		0.975922392121		kasi
28		Q0		CACM2059		90		0.969324057719		kasi
28		Q0		CACM1366		91		0.967588465641		kasi
28		Q0		CACM0872		92		0.949144595602		kasi
28		Q0		CACM3070		93		0.946659205575		kasi
28		Q0		CACM1611		94		0.942683732406		kasi
28		Q0		CACM1475		95		0.941748304861		kasi
28		Q0		CACM2031		96		0.930978765575		kasi
28		Q0		CACM2630		97		0.928838138543		kasi
28		Q0		CACM0205		98		0.928365366394		kasi
28		Q0		CACM2849		99		0.926769928536		kasi
28		Q0		CACM0348		100		0.921704481447		kasi
