query_id		Q0		doc_id		rank		BM25_score		system_name
2		Q0		Greenaccounting		1		0.832826740966		kasi
2		Q0		Greenpaper		2		0.726556544281		kasi
2		Q0		Urbanhorticulture		3		0.670438556336		kasi
2		Q0		Animalwaste		4		0.645172360298		kasi
2		Q0		Sustainabilityandenvironmentalmanagement		5		0.642849370353		kasi
2		Q0		Carbondiet		6		0.623129640586		kasi
2		Q0		PhilosophicalTransactionsoftheRoyalSocietyA		7		0.622359250326		kasi
2		Q0		NewUrbanism		8		0.605261375425		kasi
2		Q0		Sustainableconsumption		9		0.601615307706		kasi
2		Q0		Forestgardening		10		0.600561523418		kasi
2		Q0		Templatetalk:Greeneconomicssidebar		11		0.57044020711		kasi
2		Q0		FrameworkProgrammesforResearchandTechnologicalDevelopment		12		0.562547062857		kasi
2		Q0		FuelCellsandHydrogenJointTechnologyInitiative		13		0.562075970165		kasi
2		Q0		EarthCharter		14		0.559421278085		kasi
2		Q0		Population		15		0.459385420874		kasi
2		Q0		RockinghamMotorSpeedway		16		0.452096649372		kasi
2		Q0		Agriculturalwastewatertreatment		17		0.449606613082		kasi
2		Q0		Populationgrowth		18		0.415696474548		kasi
2		Q0		DunsfoldPark		19		0.413816990807		kasi
2		Q0		Biosecurity		20		0.402726405783		kasi
2		Q0		Invasivespecies		21		0.398197883833		kasi
2		Q0		Sustainabilitystandardsandcertification		22		0.385506658611		kasi
2		Q0		ConventiononBiologicalDiversity		23		0.353805606224		kasi
2		Q0		Endangeredspecies		24		0.343153416688		kasi
2		Q0		Christie%27s		25		0.340292453048		kasi
2		Q0		AstonMartin		26		0.322282574191		kasi
2		Q0		Camarillo,California		27		0.289257404334		kasi
2		Q0		EarthOvershootDay		28		0.135243248466		kasi
2		Q0		UnitedNationsConferenceontheHumanEnvironment		29		0.112618552626		kasi
2		Q0		Environmentaldegradation		30		0.0881356342688		kasi
2		Q0		Deepecology		31		-0.0844373774748		kasi
2		Q0		Cambridge,Massachusetts		32		-0.180555582946		kasi
2		Q0		YouTube		33		-0.28267498026		kasi
2		Q0		Poundsterling		34		-0.43124939073		kasi
2		Q0		Scotland		35		-0.456746478836		kasi
2		Q0		Africa		36		-0.460493014275		kasi
2		Q0		Greenpolitics		37		-0.502324147796		kasi
2		Q0		Volcanoes		38		-0.615547991705		kasi
2		Q0		Sustainableprocurement		39		-0.616176533675		kasi
2		Q0		Internationalstandard		40		-0.642524222426		kasi
2		Q0		Environmentalpricingreform		41		-0.651361700417		kasi
2		Q0		LosAngeles		42		-0.669469351007		kasi
2		Q0		Manhattan		43		-0.696849376102		kasi
2		Q0		Sustainableforestmanagement		44		-0.699494954968		kasi
2		Q0		Singapore		45		-0.739581531737		kasi
2		Q0		EasternEurope		46		-0.748276252312		kasi
2		Q0		Conservationbiology		47		-0.760839977897		kasi
2		Q0		Humanpopulationcontrol		48		-0.763050484797		kasi
2		Q0		Washington,D.C.		49		-0.768355738366		kasi
2		Q0		DaimlerChrysler		50		-0.788782418085		kasi
2		Q0		BillGates		51		-0.906279255667		kasi
2		Q0		NationalDietLibrary		52		-0.976249110713		kasi
