query_id	Q0	doc_id	rank	Lucene_score	system_name
42	QO	CACM0462	1	0.3996407	kasi-Inspiron-N5010
42	QO	CACM2641	2	0.39434755	kasi-Inspiron-N5010
42	QO	CACM2215	3	0.28243938	kasi-Inspiron-N5010
42	QO	CACM1726	4	0.27801302	kasi-Inspiron-N5010
42	QO	CACM2402	5	0.27218968	kasi-Inspiron-N5010
42	QO	CACM1653	6	0.24850075	kasi-Inspiron-N5010
42	QO	CACM2370	7	0.23951986	kasi-Inspiron-N5010
42	QO	CACM2894	8	0.22745238	kasi-Inspiron-N5010
42	QO	CACM2319	9	0.22680032	kasi-Inspiron-N5010
42	QO	CACM2318	10	0.22312899	kasi-Inspiron-N5010
42	QO	CACM2019	11	0.22166315	kasi-Inspiron-N5010
42	QO	CACM2811	12	0.21269964	kasi-Inspiron-N5010
42	QO	CACM2980	13	0.20159307	kasi-Inspiron-N5010
42	QO	CACM2991	14	0.20131111	kasi-Inspiron-N5010
42	QO	CACM0633	15	0.20088528	kasi-Inspiron-N5010
42	QO	CACM3089	16	0.19712214	kasi-Inspiron-N5010
42	QO	CACM2984	17	0.19180737	kasi-Inspiron-N5010
42	QO	CACM2232	18	0.18501411	kasi-Inspiron-N5010
42	QO	CACM2054	19	0.1715722	kasi-Inspiron-N5010
42	QO	CACM3070	20	0.17094098	kasi-Inspiron-N5010
42	QO	CACM0204	21	0.16548799	kasi-Inspiron-N5010
42	QO	CACM2829	22	0.16305669	kasi-Inspiron-N5010
42	QO	CACM2310	23	0.16256176	kasi-Inspiron-N5010
42	QO	CACM2849	24	0.15534347	kasi-Inspiron-N5010
42	QO	CACM2231	25	0.1536157	kasi-Inspiron-N5010
42	QO	CACM2494	26	0.1503287	kasi-Inspiron-N5010
42	QO	CACM2542	27	0.14817847	kasi-Inspiron-N5010
42	QO	CACM1805	28	0.14305237	kasi-Inspiron-N5010
42	QO	CACM3132	29	0.13599578	kasi-Inspiron-N5010
42	QO	CACM1931	30	0.13550113	kasi-Inspiron-N5010
42	QO	CACM3091	31	0.13415512	kasi-Inspiron-N5010
42	QO	CACM2437	32	0.12843613	kasi-Inspiron-N5010
42	QO	CACM2882	33	0.12724881	kasi-Inspiron-N5010
42	QO	CACM2451	34	0.12596823	kasi-Inspiron-N5010
42	QO	CACM2788	35	0.124115996	kasi-Inspiron-N5010
42	QO	CACM2910	36	0.124115996	kasi-Inspiron-N5010
42	QO	CACM2902	37	0.123897545	kasi-Inspiron-N5010
42	QO	CACM0851	38	0.12263483	kasi-Inspiron-N5010
42	QO	CACM1908	39	0.122049585	kasi-Inspiron-N5010
42	QO	CACM2634	40	0.12171908	kasi-Inspiron-N5010
42	QO	CACM3119	41	0.12056661	kasi-Inspiron-N5010
42	QO	CACM2344	42	0.11990964	kasi-Inspiron-N5010
42	QO	CACM2990	43	0.11975633	kasi-Inspiron-N5010
42	QO	CACM2268	44	0.11947348	kasi-Inspiron-N5010
42	QO	CACM2113	45	0.11921301	kasi-Inspiron-N5010
