query_id	Q0	doc_id	rank	Lucene_score	system_name
48	QO	CACM2325	1	0.3480546	kasi-Inspiron-N5010
48	QO	CACM2142	2	0.34684235	kasi-Inspiron-N5010
48	QO	CACM2314	3	0.3440137	kasi-Inspiron-N5010
48	QO	CACM1066	4	0.30248365	kasi-Inspiron-N5010
48	QO	CACM2646	5	0.2838609	kasi-Inspiron-N5010
48	QO	CACM0409	6	0.2751698	kasi-Inspiron-N5010
48	QO	CACM3130	7	0.27256912	kasi-Inspiron-N5010
48	QO	CACM2310	8	0.2608427	kasi-Inspiron-N5010
48	QO	CACM2433	9	0.2515474	kasi-Inspiron-N5010
48	QO	CACM2968	10	0.24278921	kasi-Inspiron-N5010
48	QO	CACM2877	11	0.2324645	kasi-Inspiron-N5010
48	QO	CACM2766	12	0.23186243	kasi-Inspiron-N5010
48	QO	CACM2699	13	0.23016763	kasi-Inspiron-N5010
48	QO	CACM2695	14	0.22896606	kasi-Inspiron-N5010
48	QO	CACM1601	15	0.22852278	kasi-Inspiron-N5010
48	QO	CACM1433	16	0.22775647	kasi-Inspiron-N5010
48	QO	CACM2226	17	0.22720061	kasi-Inspiron-N5010
48	QO	CACM2402	18	0.21865603	kasi-Inspiron-N5010
48	QO	CACM3032	19	0.21582761	kasi-Inspiron-N5010
48	QO	CACM2592	20	0.21582481	kasi-Inspiron-N5010
48	QO	CACM3037	21	0.21577907	kasi-Inspiron-N5010
48	QO	CACM2273	22	0.21362118	kasi-Inspiron-N5010
48	QO	CACM3165	23	0.21202426	kasi-Inspiron-N5010
48	QO	CACM1651	24	0.21099961	kasi-Inspiron-N5010
48	QO	CACM2932	25	0.21075882	kasi-Inspiron-N5010
48	QO	CACM1385	26	0.21026307	kasi-Inspiron-N5010
48	QO	CACM2094	27	0.20991208	kasi-Inspiron-N5010
48	QO	CACM1809	28	0.20742108	kasi-Inspiron-N5010
48	QO	CACM1392	29	0.20712325	kasi-Inspiron-N5010
48	QO	CACM3103	30	0.20417924	kasi-Inspiron-N5010
48	QO	CACM2324	31	0.2013639	kasi-Inspiron-N5010
48	QO	CACM2716	32	0.20104326	kasi-Inspiron-N5010
48	QO	CACM3010	33	0.20064528	kasi-Inspiron-N5010
48	QO	CACM3125	34	0.19990411	kasi-Inspiron-N5010
48	QO	CACM3200	35	0.1991309	kasi-Inspiron-N5010
48	QO	CACM3150	36	0.19908004	kasi-Inspiron-N5010
48	QO	CACM2522	37	0.19733316	kasi-Inspiron-N5010
48	QO	CACM2828	38	0.1966601	kasi-Inspiron-N5010
48	QO	CACM2556	39	0.19548361	kasi-Inspiron-N5010
48	QO	CACM2665	40	0.19541353	kasi-Inspiron-N5010
48	QO	CACM1722	41	0.19486938	kasi-Inspiron-N5010
48	QO	CACM2081	42	0.19478299	kasi-Inspiron-N5010
48	QO	CACM1769	43	0.19415654	kasi-Inspiron-N5010
48	QO	CACM2538	44	0.19275583	kasi-Inspiron-N5010
48	QO	CACM2850	45	0.1918586	kasi-Inspiron-N5010
48	QO	CACM1658	46	0.19125596	kasi-Inspiron-N5010
48	QO	CACM2389	47	0.1892307	kasi-Inspiron-N5010
48	QO	CACM2032	48	0.18871668	kasi-Inspiron-N5010
48	QO	CACM2997	49	0.18714975	kasi-Inspiron-N5010
48	QO	CACM2953	50	0.18622133	kasi-Inspiron-N5010
48	QO	CACM1977	51	0.18585108	kasi-Inspiron-N5010
48	QO	CACM2406	52	0.18326643	kasi-Inspiron-N5010
48	QO	CACM2283	53	0.18177918	kasi-Inspiron-N5010
48	QO	CACM2986	54	0.18104084	kasi-Inspiron-N5010
48	QO	CACM1677	55	0.17955597	kasi-Inspiron-N5010
48	QO	CACM1353	56	0.17933373	kasi-Inspiron-N5010
48	QO	CACM1654	57	0.17909002	kasi-Inspiron-N5010
48	QO	CACM3124	58	0.1785216	kasi-Inspiron-N5010
48	QO	CACM1886	59	0.17807378	kasi-Inspiron-N5010
48	QO	CACM1927	60	0.1775151	kasi-Inspiron-N5010
48	QO	CACM2767	61	0.1773229	kasi-Inspiron-N5010
48	QO	CACM1924	62	0.17541757	kasi-Inspiron-N5010
48	QO	CACM2484	63	0.17529325	kasi-Inspiron-N5010
48	QO	CACM2936	64	0.1752542	kasi-Inspiron-N5010
48	QO	CACM2715	65	0.1749516	kasi-Inspiron-N5010
48	QO	CACM1147	66	0.17444041	kasi-Inspiron-N5010
48	QO	CACM0095	67	0.17322856	kasi-Inspiron-N5010
48	QO	CACM1196	68	0.17235008	kasi-Inspiron-N5010
48	QO	CACM2719	69	0.17225976	kasi-Inspiron-N5010
48	QO	CACM2941	70	0.17129254	kasi-Inspiron-N5010
48	QO	CACM1183	71	0.17113453	kasi-Inspiron-N5010
48	QO	CACM2113	72	0.17105669	kasi-Inspiron-N5010
48	QO	CACM1504	73	0.16993044	kasi-Inspiron-N5010
48	QO	CACM1098	74	0.16953851	kasi-Inspiron-N5010
48	QO	CACM2823	75	0.16891411	kasi-Inspiron-N5010
48	QO	CACM2451	76	0.16866396	kasi-Inspiron-N5010
48	QO	CACM1195	77	0.16844034	kasi-Inspiron-N5010
48	QO	CACM2692	78	0.16758512	kasi-Inspiron-N5010
48	QO	CACM2835	79	0.1669952	kasi-Inspiron-N5010
48	QO	CACM2701	80	0.16644236	kasi-Inspiron-N5010
48	QO	CACM2186	81	0.16276503	kasi-Inspiron-N5010
48	QO	CACM2106	82	0.16065985	kasi-Inspiron-N5010
48	QO	CACM2903	83	0.16025746	kasi-Inspiron-N5010
48	QO	CACM3163	84	0.15902135	kasi-Inspiron-N5010
48	QO	CACM2883	85	0.15845974	kasi-Inspiron-N5010
48	QO	CACM1659	86	0.15799956	kasi-Inspiron-N5010
48	QO	CACM2253	87	0.15799046	kasi-Inspiron-N5010
48	QO	CACM2155	88	0.157451	kasi-Inspiron-N5010
48	QO	CACM1457	89	0.15742409	kasi-Inspiron-N5010
48	QO	CACM2962	90	0.15703979	kasi-Inspiron-N5010
48	QO	CACM2927	91	0.15683638	kasi-Inspiron-N5010
48	QO	CACM2969	92	0.15648802	kasi-Inspiron-N5010
48	QO	CACM3118	93	0.15647264	kasi-Inspiron-N5010
48	QO	CACM1728	94	0.15591362	kasi-Inspiron-N5010
48	QO	CACM2887	95	0.15582895	kasi-Inspiron-N5010
48	QO	CACM2306	96	0.15513526	kasi-Inspiron-N5010
48	QO	CACM0940	97	0.15501639	kasi-Inspiron-N5010
48	QO	CACM3018	98	0.15381707	kasi-Inspiron-N5010
48	QO	CACM3087	99	0.15377085	kasi-Inspiron-N5010
48	QO	CACM1905	100	0.15366884	kasi-Inspiron-N5010
