query_id	Q0	doc_id	rank	Lucene_score	system_name
43	QO	CACM2771	1	0.41354156	kasi-Inspiron-N5010
43	QO	CACM2569	2	0.40122437	kasi-Inspiron-N5010
43	QO	CACM3052	3	0.37422326	kasi-Inspiron-N5010
43	QO	CACM2847	4	0.374105	kasi-Inspiron-N5010
43	QO	CACM3098	5	0.35870165	kasi-Inspiron-N5010
43	QO	CACM3125	6	0.33699176	kasi-Inspiron-N5010
43	QO	CACM3046	7	0.33084306	kasi-Inspiron-N5010
43	QO	CACM3107	8	0.32527065	kasi-Inspiron-N5010
43	QO	CACM2754	9	0.32282558	kasi-Inspiron-N5010
43	QO	CACM2455	10	0.28869233	kasi-Inspiron-N5010
43	QO	CACM2341	11	0.25309983	kasi-Inspiron-N5010
43	QO	CACM1528	12	0.24117194	kasi-Inspiron-N5010
43	QO	CACM2883	13	0.22248434	kasi-Inspiron-N5010
43	QO	CACM2829	14	0.20229419	kasi-Inspiron-N5010
43	QO	CACM1553	15	0.19579238	kasi-Inspiron-N5010
43	QO	CACM2113	16	0.18836275	kasi-Inspiron-N5010
43	QO	CACM3149	17	0.17114802	kasi-Inspiron-N5010
43	QO	CACM1399	18	0.17094082	kasi-Inspiron-N5010
43	QO	CACM3100	19	0.16649942	kasi-Inspiron-N5010
43	QO	CACM2402	20	0.15391527	kasi-Inspiron-N5010
43	QO	CACM1272	21	0.15171409	kasi-Inspiron-N5010
43	QO	CACM2556	22	0.13726607	kasi-Inspiron-N5010
43	QO	CACM1260	23	0.13654128	kasi-Inspiron-N5010
43	QO	CACM3135	24	0.1364827	kasi-Inspiron-N5010
43	QO	CACM2841	25	0.1341008	kasi-Inspiron-N5010
43	QO	CACM0462	26	0.13055418	kasi-Inspiron-N5010
43	QO	CACM2232	27	0.12783846	kasi-Inspiron-N5010
43	QO	CACM2924	28	0.12775043	kasi-Inspiron-N5010
43	QO	CACM2054	29	0.12414887	kasi-Inspiron-N5010
43	QO	CACM2746	30	0.11955769	kasi-Inspiron-N5010
43	QO	CACM2828	31	0.116092056	kasi-Inspiron-N5010
43	QO	CACM2751	32	0.11458728	kasi-Inspiron-N5010
43	QO	CACM2703	33	0.11322355	kasi-Inspiron-N5010
43	QO	CACM0633	34	0.11316495	kasi-Inspiron-N5010
43	QO	CACM2494	35	0.11302613	kasi-Inspiron-N5010
43	QO	CACM2289	36	0.11127272	kasi-Inspiron-N5010
