query_id	Q0	doc_id	rank	Lucene_score	system_name
47	QO	CACM1699	1	0.33712012	kasi-Inspiron-N5010
47	QO	CACM3012	2	0.2819051	kasi-Inspiron-N5010
47	QO	CACM2882	3	0.26895905	kasi-Inspiron-N5010
47	QO	CACM2451	4	0.2684853	kasi-Inspiron-N5010
47	QO	CACM1236	5	0.25291818	kasi-Inspiron-N5010
47	QO	CACM2848	6	0.25175133	kasi-Inspiron-N5010
47	QO	CACM1359	7	0.24981692	kasi-Inspiron-N5010
47	QO	CACM2046	8	0.24941416	kasi-Inspiron-N5010
47	QO	CACM2516	9	0.24629472	kasi-Inspiron-N5010
47	QO	CACM2979	10	0.24505273	kasi-Inspiron-N5010
47	QO	CACM1032	11	0.24299157	kasi-Inspiron-N5010
47	QO	CACM1506	12	0.24067299	kasi-Inspiron-N5010
47	QO	CACM3134	13	0.23763539	kasi-Inspiron-N5010
47	QO	CACM2547	14	0.23716667	kasi-Inspiron-N5010
47	QO	CACM2722	15	0.23615816	kasi-Inspiron-N5010
47	QO	CACM2990	16	0.2340968	kasi-Inspiron-N5010
47	QO	CACM2970	17	0.2328447	kasi-Inspiron-N5010
47	QO	CACM2318	18	0.23261328	kasi-Inspiron-N5010
47	QO	CACM2288	19	0.22460313	kasi-Inspiron-N5010
47	QO	CACM2711	20	0.22351144	kasi-Inspiron-N5010
47	QO	CACM1680	21	0.22292891	kasi-Inspiron-N5010
47	QO	CACM1935	22	0.2222232	kasi-Inspiron-N5010
47	QO	CACM2598	23	0.21982108	kasi-Inspiron-N5010
47	QO	CACM1937	24	0.21629412	kasi-Inspiron-N5010
47	QO	CACM1527	25	0.21481147	kasi-Inspiron-N5010
47	QO	CACM2319	26	0.21433702	kasi-Inspiron-N5010
47	QO	CACM2947	27	0.21186973	kasi-Inspiron-N5010
47	QO	CACM1908	28	0.2113633	kasi-Inspiron-N5010
47	QO	CACM3095	29	0.20986766	kasi-Inspiron-N5010
47	QO	CACM1524	30	0.20899023	kasi-Inspiron-N5010
47	QO	CACM0891	31	0.208722	kasi-Inspiron-N5010
47	QO	CACM3087	32	0.20399342	kasi-Inspiron-N5010
47	QO	CACM0944	33	0.20396346	kasi-Inspiron-N5010
47	QO	CACM1698	34	0.20363165	kasi-Inspiron-N5010
47	QO	CACM1936	35	0.20336407	kasi-Inspiron-N5010
47	QO	CACM2726	36	0.20176156	kasi-Inspiron-N5010
47	QO	CACM1976	37	0.20145594	kasi-Inspiron-N5010
47	QO	CACM1627	38	0.19841993	kasi-Inspiron-N5010
47	QO	CACM2765	39	0.19773617	kasi-Inspiron-N5010
47	QO	CACM2314	40	0.19634624	kasi-Inspiron-N5010
47	QO	CACM2746	41	0.19592904	kasi-Inspiron-N5010
47	QO	CACM1514	42	0.1951902	kasi-Inspiron-N5010
47	QO	CACM2716	43	0.1937621	kasi-Inspiron-N5010
47	QO	CACM2092	44	0.1932143	kasi-Inspiron-N5010
47	QO	CACM2372	45	0.19272992	kasi-Inspiron-N5010
47	QO	CACM1652	46	0.19125168	kasi-Inspiron-N5010
47	QO	CACM2370	47	0.19109191	kasi-Inspiron-N5010
47	QO	CACM1681	48	0.18935364	kasi-Inspiron-N5010
47	QO	CACM2140	49	0.18924335	kasi-Inspiron-N5010
47	QO	CACM2453	50	0.18898138	kasi-Inspiron-N5010
47	QO	CACM3041	51	0.1888712	kasi-Inspiron-N5010
47	QO	CACM2622	52	0.18768738	kasi-Inspiron-N5010
47	QO	CACM2984	53	0.18705218	kasi-Inspiron-N5010
47	QO	CACM1194	54	0.18607043	kasi-Inspiron-N5010
47	QO	CACM1684	55	0.18501253	kasi-Inspiron-N5010
47	QO	CACM1469	56	0.1843614	kasi-Inspiron-N5010
47	QO	CACM1725	57	0.18393314	kasi-Inspiron-N5010
47	QO	CACM2991	58	0.1834956	kasi-Inspiron-N5010
47	QO	CACM1271	59	0.18237044	kasi-Inspiron-N5010
47	QO	CACM2889	60	0.18207796	kasi-Inspiron-N5010
47	QO	CACM3070	61	0.18163207	kasi-Inspiron-N5010
47	QO	CACM1705	62	0.18077733	kasi-Inspiron-N5010
47	QO	CACM2307	63	0.18043868	kasi-Inspiron-N5010
47	QO	CACM1747	64	0.17867659	kasi-Inspiron-N5010
47	QO	CACM2580	65	0.1775079	kasi-Inspiron-N5010
47	QO	CACM2561	66	0.17748034	kasi-Inspiron-N5010
47	QO	CACM3135	67	0.17721286	kasi-Inspiron-N5010
47	QO	CACM2198	68	0.17577498	kasi-Inspiron-N5010
