query_id	Q0	doc_id	rank	Lucene_score	system_name
7	QO	CACM3043	1	0.58759147	kasi-Inspiron-N5010
7	QO	CACM2912	2	0.3422489	kasi-Inspiron-N5010
7	QO	CACM2342	3	0.3138292	kasi-Inspiron-N5010
7	QO	CACM2111	4	0.2975781	kasi-Inspiron-N5010
7	QO	CACM2865	5	0.2962193	kasi-Inspiron-N5010
7	QO	CACM3128	6	0.28980917	kasi-Inspiron-N5010
7	QO	CACM2949	7	0.2875131	kasi-Inspiron-N5010
7	QO	CACM1623	8	0.28247648	kasi-Inspiron-N5010
7	QO	CACM3141	9	0.28246564	kasi-Inspiron-N5010
7	QO	CACM2376	10	0.27312246	kasi-Inspiron-N5010
7	QO	CACM2903	11	0.25195554	kasi-Inspiron-N5010
7	QO	CACM3148	12	0.23797202	kasi-Inspiron-N5010
7	QO	CACM2317	13	0.23272528	kasi-Inspiron-N5010
7	QO	CACM2890	14	0.218901	kasi-Inspiron-N5010
7	QO	CACM2871	15	0.21291904	kasi-Inspiron-N5010
7	QO	CACM1698	16	0.20710914	kasi-Inspiron-N5010
7	QO	CACM0046	17	0.20014869	kasi-Inspiron-N5010
7	QO	CACM1397	18	0.19288093	kasi-Inspiron-N5010
7	QO	CACM2657	19	0.19245581	kasi-Inspiron-N5010
7	QO	CACM2208	20	0.19204749	kasi-Inspiron-N5010
7	QO	CACM2905	21	0.19049588	kasi-Inspiron-N5010
7	QO	CACM1381	22	0.18879955	kasi-Inspiron-N5010
7	QO	CACM2716	23	0.18814223	kasi-Inspiron-N5010
7	QO	CACM2402	24	0.18570347	kasi-Inspiron-N5010
7	QO	CACM0616	25	0.1837328	kasi-Inspiron-N5010
7	QO	CACM2740	26	0.18304281	kasi-Inspiron-N5010
7	QO	CACM2424	27	0.18110964	kasi-Inspiron-N5010
7	QO	CACM2033	28	0.1802225	kasi-Inspiron-N5010
7	QO	CACM1854	29	0.17991664	kasi-Inspiron-N5010
7	QO	CACM3014	30	0.1786708	kasi-Inspiron-N5010
7	QO	CACM3006	31	0.1784963	kasi-Inspiron-N5010
7	QO	CACM1601	32	0.17780717	kasi-Inspiron-N5010
7	QO	CACM2344	33	0.17758483	kasi-Inspiron-N5010
7	QO	CACM2378	34	0.176535	kasi-Inspiron-N5010
7	QO	CACM2320	35	0.17597544	kasi-Inspiron-N5010
7	QO	CACM1924	36	0.17469223	kasi-Inspiron-N5010
7	QO	CACM1135	37	0.17439951	kasi-Inspiron-N5010
7	QO	CACM1440	38	0.17284179	kasi-Inspiron-N5010
7	QO	CACM3021	39	0.171538	kasi-Inspiron-N5010
7	QO	CACM1886	40	0.16971326	kasi-Inspiron-N5010
