query_id	Q0	doc_id	rank	Lucene_score	system_name
28	QO	CACM3032	1	0.87381023	kasi-Inspiron-N5010
28	QO	CACM2949	2	0.81399727	kasi-Inspiron-N5010
28	QO	CACM2890	3	0.47726485	kasi-Inspiron-N5010
28	QO	CACM2892	4	0.47145486	kasi-Inspiron-N5010
28	QO	CACM1685	5	0.38176307	kasi-Inspiron-N5010
28	QO	CACM3158	6	0.3767359	kasi-Inspiron-N5010
28	QO	CACM2849	7	0.36010286	kasi-Inspiron-N5010
28	QO	CACM2515	8	0.3294517	kasi-Inspiron-N5010
28	QO	CACM2776	9	0.32151076	kasi-Inspiron-N5010
28	QO	CACM2046	10	0.3096064	kasi-Inspiron-N5010
28	QO	CACM1928	11	0.30450034	kasi-Inspiron-N5010
28	QO	CACM1846	12	0.29664016	kasi-Inspiron-N5010
28	QO	CACM0616	13	0.29438296	kasi-Inspiron-N5010
28	QO	CACM0441	14	0.28954715	kasi-Inspiron-N5010
28	QO	CACM2401	15	0.27200234	kasi-Inspiron-N5010
28	QO	CACM1989	16	0.2701532	kasi-Inspiron-N5010
28	QO	CACM2969	17	0.26193115	kasi-Inspiron-N5010
28	QO	CACM2289	18	0.25729507	kasi-Inspiron-N5010
28	QO	CACM1695	19	0.25399694	kasi-Inspiron-N5010
28	QO	CACM2371	20	0.25040916	kasi-Inspiron-N5010
28	QO	CACM2951	21	0.24957557	kasi-Inspiron-N5010
28	QO	CACM0828	22	0.24864054	kasi-Inspiron-N5010
28	QO	CACM1723	23	0.24217008	kasi-Inspiron-N5010
28	QO	CACM1611	24	0.23940973	kasi-Inspiron-N5010
28	QO	CACM2274	25	0.23763084	kasi-Inspiron-N5010
28	QO	CACM3040	26	0.23404741	kasi-Inspiron-N5010
28	QO	CACM2712	27	0.23358643	kasi-Inspiron-N5010
28	QO	CACM2197	28	0.22985767	kasi-Inspiron-N5010
28	QO	CACM1458	29	0.22849292	kasi-Inspiron-N5010
28	QO	CACM3164	30	0.22769682	kasi-Inspiron-N5010
28	QO	CACM1728	31	0.22152203	kasi-Inspiron-N5010
28	QO	CACM2572	32	0.22137438	kasi-Inspiron-N5010
28	QO	CACM2900	33	0.21912684	kasi-Inspiron-N5010
28	QO	CACM1551	34	0.2185919	kasi-Inspiron-N5010
28	QO	CACM1181	35	0.21851446	kasi-Inspiron-N5010
28	QO	CACM1572	36	0.21721733	kasi-Inspiron-N5010
28	QO	CACM2454	37	0.21426648	kasi-Inspiron-N5010
28	QO	CACM1906	38	0.2129354	kasi-Inspiron-N5010
28	QO	CACM3059	39	0.21107824	kasi-Inspiron-N5010
28	QO	CACM2973	40	0.20637225	kasi-Inspiron-N5010
28	QO	CACM1165	41	0.20349306	kasi-Inspiron-N5010
28	QO	CACM2450	42	0.2028501	kasi-Inspiron-N5010
28	QO	CACM2630	43	0.20281182	kasi-Inspiron-N5010
28	QO	CACM1890	44	0.19675733	kasi-Inspiron-N5010
28	QO	CACM1844	45	0.195304	kasi-Inspiron-N5010
28	QO	CACM1601	46	0.19238642	kasi-Inspiron-N5010
28	QO	CACM3038	47	0.19064172	kasi-Inspiron-N5010
28	QO	CACM3133	48	0.18917345	kasi-Inspiron-N5010
28	QO	CACM3076	49	0.18807691	kasi-Inspiron-N5010
28	QO	CACM1397	50	0.18776521	kasi-Inspiron-N5010
28	QO	CACM1199	51	0.18557706	kasi-Inspiron-N5010
28	QO	CACM2916	52	0.18519948	kasi-Inspiron-N5010
28	QO	CACM2833	53	0.18366724	kasi-Inspiron-N5010
28	QO	CACM2598	54	0.18339999	kasi-Inspiron-N5010
28	QO	CACM1421	55	0.18244815	kasi-Inspiron-N5010
28	QO	CACM2060	56	0.18077862	kasi-Inspiron-N5010
28	QO	CACM0397	57	0.17976528	kasi-Inspiron-N5010
28	QO	CACM1516	58	0.17952526	kasi-Inspiron-N5010
28	QO	CACM2516	59	0.17854367	kasi-Inspiron-N5010
28	QO	CACM2625	60	0.17786025	kasi-Inspiron-N5010
28	QO	CACM1034	61	0.17696378	kasi-Inspiron-N5010
28	QO	CACM0367	62	0.17634316	kasi-Inspiron-N5010
28	QO	CACM2092	63	0.1744497	kasi-Inspiron-N5010
28	QO	CACM2380	64	0.17283173	kasi-Inspiron-N5010
28	QO	CACM1456	65	0.17280208	kasi-Inspiron-N5010
28	QO	CACM2828	66	0.17120896	kasi-Inspiron-N5010
28	QO	CACM1770	67	0.17079645	kasi-Inspiron-N5010
28	QO	CACM1752	68	0.16717283	kasi-Inspiron-N5010
28	QO	CACM1159	69	0.16690165	kasi-Inspiron-N5010
28	QO	CACM1135	70	0.1665809	kasi-Inspiron-N5010
28	QO	CACM2581	71	0.16598977	kasi-Inspiron-N5010
28	QO	CACM2887	72	0.16492017	kasi-Inspiron-N5010
28	QO	CACM2342	73	0.16436554	kasi-Inspiron-N5010
