query_id	Q0	doc_id	rank	Lucene_score	system_name
5	QO	CACM2035	1	0.3023717	kasi-Inspiron-N5010
5	QO	CACM1829	2	0.29047513	kasi-Inspiron-N5010
5	QO	CACM2629	3	0.252347	kasi-Inspiron-N5010
5	QO	CACM2786	4	0.20781791	kasi-Inspiron-N5010
5	QO	CACM2321	5	0.20764633	kasi-Inspiron-N5010
5	QO	CACM1978	6	0.20633471	kasi-Inspiron-N5010
5	QO	CACM2003	7	0.1907395	kasi-Inspiron-N5010
5	QO	CACM1671	8	0.18523581	kasi-Inspiron-N5010
5	QO	CACM1698	9	0.18498568	kasi-Inspiron-N5010
5	QO	CACM1699	10	0.17729329	kasi-Inspiron-N5010
5	QO	CACM2357	11	0.17645387	kasi-Inspiron-N5010
5	QO	CACM2169	12	0.17194927	kasi-Inspiron-N5010
5	QO	CACM1764	13	0.16918297	kasi-Inspiron-N5010
5	QO	CACM2247	14	0.16736937	kasi-Inspiron-N5010
5	QO	CACM3147	15	0.16328688	kasi-Inspiron-N5010
5	QO	CACM2483	16	0.16208872	kasi-Inspiron-N5010
5	QO	CACM1188	17	0.15807824	kasi-Inspiron-N5010
5	QO	CACM3050	18	0.15662408	kasi-Inspiron-N5010
5	QO	CACM2299	19	0.15634328	kasi-Inspiron-N5010
5	QO	CACM2820	20	0.15345205	kasi-Inspiron-N5010
5	QO	CACM1960	21	0.15307423	kasi-Inspiron-N5010
5	QO	CACM1502	22	0.14887917	kasi-Inspiron-N5010
5	QO	CACM1742	23	0.14718227	kasi-Inspiron-N5010
5	QO	CACM2106	24	0.14557737	kasi-Inspiron-N5010
5	QO	CACM3102	25	0.14470541	kasi-Inspiron-N5010
5	QO	CACM0892	26	0.1445052	kasi-Inspiron-N5010
5	QO	CACM2396	27	0.13861091	kasi-Inspiron-N5010
5	QO	CACM2314	28	0.13829558	kasi-Inspiron-N5010
5	QO	CACM2622	29	0.13811217	kasi-Inspiron-N5010
5	QO	CACM2138	30	0.13619018	kasi-Inspiron-N5010
5	QO	CACM1937	31	0.13574144	kasi-Inspiron-N5010
5	QO	CACM3011	32	0.13381869	kasi-Inspiron-N5010
5	QO	CACM2873	33	0.13294889	kasi-Inspiron-N5010
5	QO	CACM2145	34	0.13082969	kasi-Inspiron-N5010
5	QO	CACM1571	35	0.12736277	kasi-Inspiron-N5010
5	QO	CACM3144	36	0.124755085	kasi-Inspiron-N5010
5	QO	CACM3137	37	0.124418385	kasi-Inspiron-N5010
5	QO	CACM2252	38	0.123917535	kasi-Inspiron-N5010
5	QO	CACM2841	39	0.123248145	kasi-Inspiron-N5010
5	QO	CACM1853	40	0.12306975	kasi-Inspiron-N5010
5	QO	CACM2887	41	0.12303994	kasi-Inspiron-N5010
5	QO	CACM2947	42	0.12171809	kasi-Inspiron-N5010
5	QO	CACM2380	43	0.12096738	kasi-Inspiron-N5010
5	QO	CACM1824	44	0.120715775	kasi-Inspiron-N5010
5	QO	CACM2358	45	0.12034731	kasi-Inspiron-N5010
5	QO	CACM2542	46	0.11985242	kasi-Inspiron-N5010
5	QO	CACM1395	47	0.11983229	kasi-Inspiron-N5010
5	QO	CACM1392	48	0.11701913	kasi-Inspiron-N5010
5	QO	CACM1487	49	0.11655493	kasi-Inspiron-N5010
5	QO	CACM1605	50	0.116080984	kasi-Inspiron-N5010
5	QO	CACM1810	51	0.11532895	kasi-Inspiron-N5010
5	QO	CACM3012	52	0.11433517	kasi-Inspiron-N5010
5	QO	CACM3087	53	0.11314073	kasi-Inspiron-N5010
5	QO	CACM1435	54	0.11167306	kasi-Inspiron-N5010
5	QO	CACM1589	55	0.11137383	kasi-Inspiron-N5010
5	QO	CACM3127	56	0.11121459	kasi-Inspiron-N5010
5	QO	CACM3054	57	0.1106888	kasi-Inspiron-N5010
5	QO	CACM2592	58	0.11047436	kasi-Inspiron-N5010
5	QO	CACM2399	59	0.11037566	kasi-Inspiron-N5010
5	QO	CACM1962	60	0.108612575	kasi-Inspiron-N5010
5	QO	CACM1409	61	0.1076691	kasi-Inspiron-N5010
5	QO	CACM2534	62	0.10764791	kasi-Inspiron-N5010
5	QO	CACM2181	63	0.107646435	kasi-Inspiron-N5010
5	QO	CACM2522	64	0.10754646	kasi-Inspiron-N5010
5	QO	CACM3035	65	0.10710945	kasi-Inspiron-N5010
5	QO	CACM2188	66	0.10698283	kasi-Inspiron-N5010
5	QO	CACM2812	67	0.10608266	kasi-Inspiron-N5010
5	QO	CACM0972	68	0.10554515	kasi-Inspiron-N5010
5	QO	CACM2738	69	0.104934365	kasi-Inspiron-N5010
5	QO	CACM2277	70	0.10448084	kasi-Inspiron-N5010
5	QO	CACM2201	71	0.10414928	kasi-Inspiron-N5010
5	QO	CACM1534	72	0.1040759	kasi-Inspiron-N5010
5	QO	CACM2956	73	0.103669286	kasi-Inspiron-N5010
5	QO	CACM2439	74	0.103321254	kasi-Inspiron-N5010
5	QO	CACM3146	75	0.102744296	kasi-Inspiron-N5010
5	QO	CACM1750	76	0.10261667	kasi-Inspiron-N5010
5	QO	CACM1519	77	0.10229757	kasi-Inspiron-N5010
5	QO	CACM1253	78	0.10170851	kasi-Inspiron-N5010
5	QO	CACM2105	79	0.101639815	kasi-Inspiron-N5010
5	QO	CACM1281	80	0.1000793	kasi-Inspiron-N5010
5	QO	CACM2401	81	0.09939967	kasi-Inspiron-N5010
5	QO	CACM1159	82	0.099340804	kasi-Inspiron-N5010
5	QO	CACM1270	83	0.09888961	kasi-Inspiron-N5010
5	QO	CACM2535	84	0.098567165	kasi-Inspiron-N5010
5	QO	CACM2753	85	0.09828115	kasi-Inspiron-N5010
5	QO	CACM2572	86	0.098200195	kasi-Inspiron-N5010
5	QO	CACM2469	87	0.09819708	kasi-Inspiron-N5010
5	QO	CACM2002	88	0.09780882	kasi-Inspiron-N5010
5	QO	CACM2716	89	0.097290285	kasi-Inspiron-N5010
5	QO	CACM2155	90	0.09719049	kasi-Inspiron-N5010
5	QO	CACM1460	91	0.097155295	kasi-Inspiron-N5010
5	QO	CACM1238	92	0.096671596	kasi-Inspiron-N5010
5	QO	CACM2705	93	0.09499235	kasi-Inspiron-N5010
5	QO	CACM1135	94	0.094683096	kasi-Inspiron-N5010
5	QO	CACM1844	95	0.09397607	kasi-Inspiron-N5010
5	QO	CACM1200	96	0.0937023	kasi-Inspiron-N5010
5	QO	CACM2771	97	0.09343124	kasi-Inspiron-N5010
5	QO	CACM1603	98	0.09336762	kasi-Inspiron-N5010
5	QO	CACM2187	99	0.092714734	kasi-Inspiron-N5010
5	QO	CACM1646	100	0.09263102	kasi-Inspiron-N5010
