query_id	Q0	doc_id	rank	Lucene_score	system_name
15	QO	CACM3125	1	0.45452648	kasi-Inspiron-N5010
15	QO	CACM3069	2	0.35192218	kasi-Inspiron-N5010
15	QO	CACM2877	3	0.3497935	kasi-Inspiron-N5010
15	QO	CACM3054	4	0.3394337	kasi-Inspiron-N5010
15	QO	CACM2944	5	0.33493122	kasi-Inspiron-N5010
15	QO	CACM2929	6	0.33095095	kasi-Inspiron-N5010
15	QO	CACM1807	7	0.3097007	kasi-Inspiron-N5010
15	QO	CACM2701	8	0.3058335	kasi-Inspiron-N5010
15	QO	CACM2835	9	0.29475337	kasi-Inspiron-N5010
15	QO	CACM2344	10	0.29423872	kasi-Inspiron-N5010
15	QO	CACM2616	11	0.2927708	kasi-Inspiron-N5010
15	QO	CACM1231	12	0.28089008	kasi-Inspiron-N5010
15	QO	CACM1947	13	0.27600065	kasi-Inspiron-N5010
15	QO	CACM2897	14	0.2643244	kasi-Inspiron-N5010
15	QO	CACM1795	15	0.25029472	kasi-Inspiron-N5010
15	QO	CACM2195	16	0.2487991	kasi-Inspiron-N5010
15	QO	CACM2923	17	0.24103756	kasi-Inspiron-N5010
15	QO	CACM2716	18	0.23398338	kasi-Inspiron-N5010
15	QO	CACM2142	19	0.2308934	kasi-Inspiron-N5010
15	QO	CACM2388	20	0.22780581	kasi-Inspiron-N5010
15	QO	CACM1223	21	0.22282423	kasi-Inspiron-N5010
15	QO	CACM2188	22	0.21357997	kasi-Inspiron-N5010
15	QO	CACM2537	23	0.21195714	kasi-Inspiron-N5010
15	QO	CACM1886	24	0.2108508	kasi-Inspiron-N5010
15	QO	CACM2953	25	0.20949472	kasi-Inspiron-N5010
15	QO	CACM2964	26	0.19630815	kasi-Inspiron-N5010
15	QO	CACM2464	27	0.19271632	kasi-Inspiron-N5010
15	QO	CACM3080	28	0.18730412	kasi-Inspiron-N5010
15	QO	CACM2680	29	0.18478908	kasi-Inspiron-N5010
15	QO	CACM2253	30	0.17918505	kasi-Inspiron-N5010
15	QO	CACM1658	31	0.17804737	kasi-Inspiron-N5010
15	QO	CACM2836	32	0.17789583	kasi-Inspiron-N5010
15	QO	CACM1676	33	0.17779668	kasi-Inspiron-N5010
15	QO	CACM1195	34	0.17294762	kasi-Inspiron-N5010
15	QO	CACM1564	35	0.1678698	kasi-Inspiron-N5010
15	QO	CACM2904	36	0.16565925	kasi-Inspiron-N5010
15	QO	CACM2969	37	0.16223618	kasi-Inspiron-N5010
15	QO	CACM2134	38	0.16146798	kasi-Inspiron-N5010
15	QO	CACM2812	39	0.15649375	kasi-Inspiron-N5010
15	QO	CACM3018	40	0.1553762	kasi-Inspiron-N5010
15	QO	CACM2579	41	0.15467837	kasi-Inspiron-N5010
15	QO	CACM2321	42	0.14644769	kasi-Inspiron-N5010
15	QO	CACM3020	43	0.14561944	kasi-Inspiron-N5010
15	QO	CACM2433	44	0.14231569	kasi-Inspiron-N5010
15	QO	CACM2827	45	0.14190792	kasi-Inspiron-N5010
15	QO	CACM0104	46	0.14150654	kasi-Inspiron-N5010
15	QO	CACM1548	47	0.13943608	kasi-Inspiron-N5010
15	QO	CACM2903	48	0.1377516	kasi-Inspiron-N5010
15	QO	CACM1750	49	0.13723187	kasi-Inspiron-N5010
15	QO	CACM2851	50	0.13686667	kasi-Inspiron-N5010
15	QO	CACM2000	51	0.13620959	kasi-Inspiron-N5010
15	QO	CACM1410	52	0.13455665	kasi-Inspiron-N5010
15	QO	CACM2411	53	0.1338729	kasi-Inspiron-N5010
15	QO	CACM2423	54	0.1335391	kasi-Inspiron-N5010
15	QO	CACM2495	55	0.13274299	kasi-Inspiron-N5010
15	QO	CACM2940	56	0.13244404	kasi-Inspiron-N5010
15	QO	CACM3053	57	0.13176414	kasi-Inspiron-N5010
15	QO	CACM2611	58	0.12980896	kasi-Inspiron-N5010
15	QO	CACM2174	59	0.12931097	kasi-Inspiron-N5010
15	QO	CACM2715	60	0.12915063	kasi-Inspiron-N5010
15	QO	CACM1961	61	0.1286437	kasi-Inspiron-N5010
15	QO	CACM2314	62	0.12545899	kasi-Inspiron-N5010
15	QO	CACM1808	63	0.123043336	kasi-Inspiron-N5010
15	QO	CACM2883	64	0.12201151	kasi-Inspiron-N5010
15	QO	CACM2699	65	0.121058285	kasi-Inspiron-N5010
15	QO	CACM1197	66	0.11977354	kasi-Inspiron-N5010
15	QO	CACM0693	67	0.11915354	kasi-Inspiron-N5010
15	QO	CACM3002	68	0.11838893	kasi-Inspiron-N5010
15	QO	CACM2451	69	0.11787962	kasi-Inspiron-N5010
15	QO	CACM2722	70	0.117804915	kasi-Inspiron-N5010
15	QO	CACM1719	71	0.11768411	kasi-Inspiron-N5010
15	QO	CACM1974	72	0.11601933	kasi-Inspiron-N5010
15	QO	CACM1951	73	0.11462603	kasi-Inspiron-N5010
15	QO	CACM2858	74	0.11358258	kasi-Inspiron-N5010
15	QO	CACM2570	75	0.1127584	kasi-Inspiron-N5010
15	QO	CACM2133	76	0.11126482	kasi-Inspiron-N5010
15	QO	CACM2181	77	0.110729165	kasi-Inspiron-N5010
15	QO	CACM3166	78	0.10988157	kasi-Inspiron-N5010
15	QO	CACM0695	79	0.10887244	kasi-Inspiron-N5010
15	QO	CACM3157	80	0.108491845	kasi-Inspiron-N5010
15	QO	CACM2943	81	0.10719763	kasi-Inspiron-N5010
15	QO	CACM2304	82	0.101086184	kasi-Inspiron-N5010
15	QO	CACM2146	83	0.10087985	kasi-Inspiron-N5010
15	QO	CACM2396	84	0.100144334	kasi-Inspiron-N5010
15	QO	CACM2003	85	0.09779331	kasi-Inspiron-N5010
15	QO	CACM1502	86	0.097376846	kasi-Inspiron-N5010
15	QO	CACM2065	87	0.09734641	kasi-Inspiron-N5010
15	QO	CACM2081	88	0.0965881	kasi-Inspiron-N5010
15	QO	CACM3005	89	0.0957709	kasi-Inspiron-N5010
15	QO	CACM1710	90	0.09535495	kasi-Inspiron-N5010
15	QO	CACM1183	91	0.09463972	kasi-Inspiron-N5010
15	QO	CACM0972	92	0.093332745	kasi-Inspiron-N5010
15	QO	CACM2290	93	0.09272069	kasi-Inspiron-N5010
15	QO	CACM2210	94	0.09198469	kasi-Inspiron-N5010
15	QO	CACM2541	95	0.091144435	kasi-Inspiron-N5010
15	QO	CACM2800	96	0.09091753	kasi-Inspiron-N5010
15	QO	CACM2457	97	0.090767615	kasi-Inspiron-N5010
15	QO	CACM2685	98	0.08971969	kasi-Inspiron-N5010
15	QO	CACM1626	99	0.0884153	kasi-Inspiron-N5010
15	QO	CACM1752	100	0.08811502	kasi-Inspiron-N5010
