query_id	Q0	doc_id	rank	Lucene_score	system_name
34	QO	CACM1524	1	0.22148925	kasi-Inspiron-N5010
34	QO	CACM1623	2	0.18410228	kasi-Inspiron-N5010
34	QO	CACM2808	3	0.17397922	kasi-Inspiron-N5010
34	QO	CACM2749	4	0.17125453	kasi-Inspiron-N5010
34	QO	CACM1999	5	0.16493991	kasi-Inspiron-N5010
34	QO	CACM1567	6	0.15922774	kasi-Inspiron-N5010
34	QO	CACM2722	7	0.1568952	kasi-Inspiron-N5010
34	QO	CACM0492	8	0.15408179	kasi-Inspiron-N5010
34	QO	CACM0848	9	0.14850189	kasi-Inspiron-N5010
34	QO	CACM0435	10	0.13826478	kasi-Inspiron-N5010
34	QO	CACM0397	11	0.13659891	kasi-Inspiron-N5010
34	QO	CACM1867	12	0.13517287	kasi-Inspiron-N5010
34	QO	CACM2709	13	0.13294773	kasi-Inspiron-N5010
34	QO	CACM0116	14	0.12856047	kasi-Inspiron-N5010
34	QO	CACM1893	15	0.12841061	kasi-Inspiron-N5010
34	QO	CACM1667	16	0.12841061	kasi-Inspiron-N5010
34	QO	CACM2657	17	0.12727548	kasi-Inspiron-N5010
34	QO	CACM2194	18	0.12719382	kasi-Inspiron-N5010
34	QO	CACM1763	19	0.12662101	kasi-Inspiron-N5010
34	QO	CACM2266	20	0.12459386	kasi-Inspiron-N5010
34	QO	CACM1620	21	0.122854665	kasi-Inspiron-N5010
34	QO	CACM1259	22	0.12206071	kasi-Inspiron-N5010
34	QO	CACM2254	23	0.12178714	kasi-Inspiron-N5010
34	QO	CACM1949	24	0.121353455	kasi-Inspiron-N5010
34	QO	CACM0464	25	0.120617874	kasi-Inspiron-N5010
34	QO	CACM1386	26	0.119074516	kasi-Inspiron-N5010
34	QO	CACM0531	27	0.118705586	kasi-Inspiron-N5010
34	QO	CACM2324	28	0.11771227	kasi-Inspiron-N5010
34	QO	CACM1440	29	0.116621695	kasi-Inspiron-N5010
34	QO	CACM2181	30	0.11231914	kasi-Inspiron-N5010
34	QO	CACM2744	31	0.11097424	kasi-Inspiron-N5010
34	QO	CACM1333	32	0.10823919	kasi-Inspiron-N5010
34	QO	CACM1046	33	0.10702512	kasi-Inspiron-N5010
34	QO	CACM1643	34	0.10685869	kasi-Inspiron-N5010
34	QO	CACM1852	35	0.10592912	kasi-Inspiron-N5010
34	QO	CACM3039	36	0.104972586	kasi-Inspiron-N5010
34	QO	CACM2999	37	0.10367467	kasi-Inspiron-N5010
34	QO	CACM2450	38	0.10315811	kasi-Inspiron-N5010
34	QO	CACM3166	39	0.10233199	kasi-Inspiron-N5010
34	QO	CACM2598	40	0.10167527	kasi-Inspiron-N5010
34	QO	CACM1932	41	0.10118072	kasi-Inspiron-N5010
34	QO	CACM1134	42	0.10088879	kasi-Inspiron-N5010
34	QO	CACM2307	43	0.10019624	kasi-Inspiron-N5010
34	QO	CACM2660	44	0.099757604	kasi-Inspiron-N5010
34	QO	CACM2423	45	0.09972166	kasi-Inspiron-N5010
34	QO	CACM1346	46	0.09945818	kasi-Inspiron-N5010
34	QO	CACM2407	47	0.09750483	kasi-Inspiron-N5010
34	QO	CACM1456	48	0.09701566	kasi-Inspiron-N5010
34	QO	CACM1726	49	0.09690161	kasi-Inspiron-N5010
34	QO	CACM0332	50	0.09655263	kasi-Inspiron-N5010
34	QO	CACM1644	51	0.09607682	kasi-Inspiron-N5010
34	QO	CACM1844	52	0.095881745	kasi-Inspiron-N5010
34	QO	CACM1931	53	0.09565564	kasi-Inspiron-N5010
34	QO	CACM1495	54	0.094331555	kasi-Inspiron-N5010
34	QO	CACM0319	55	0.09399394	kasi-Inspiron-N5010
34	QO	CACM1014	56	0.09304982	kasi-Inspiron-N5010
34	QO	CACM2840	57	0.09303488	kasi-Inspiron-N5010
34	QO	CACM2696	58	0.09147226	kasi-Inspiron-N5010
34	QO	CACM2742	59	0.0904592	kasi-Inspiron-N5010
34	QO	CACM3060	60	0.090271816	kasi-Inspiron-N5010
34	QO	CACM1433	61	0.08958663	kasi-Inspiron-N5010
34	QO	CACM2946	62	0.089417934	kasi-Inspiron-N5010
34	QO	CACM1253	63	0.088828295	kasi-Inspiron-N5010
34	QO	CACM2897	64	0.08829963	kasi-Inspiron-N5010
34	QO	CACM1550	65	0.08827154	kasi-Inspiron-N5010
34	QO	CACM2702	66	0.087751694	kasi-Inspiron-N5010
34	QO	CACM0497	67	0.08691689	kasi-Inspiron-N5010
34	QO	CACM0585	68	0.08654651	kasi-Inspiron-N5010
34	QO	CACM1031	69	0.08579362	kasi-Inspiron-N5010
34	QO	CACM2919	70	0.08540504	kasi-Inspiron-N5010
34	QO	CACM0278	71	0.08539219	kasi-Inspiron-N5010
34	QO	CACM2356	72	0.08513738	kasi-Inspiron-N5010
34	QO	CACM1626	73	0.08512418	kasi-Inspiron-N5010
34	QO	CACM1754	74	0.084536485	kasi-Inspiron-N5010
34	QO	CACM1488	75	0.08451149	kasi-Inspiron-N5010
34	QO	CACM1591	76	0.084371105	kasi-Inspiron-N5010
34	QO	CACM1049	77	0.083915	kasi-Inspiron-N5010
34	QO	CACM2921	78	0.08380126	kasi-Inspiron-N5010
34	QO	CACM1601	79	0.08233634	kasi-Inspiron-N5010
34	QO	CACM1875	80	0.0819567	kasi-Inspiron-N5010
34	QO	CACM1615	81	0.08193394	kasi-Inspiron-N5010
34	QO	CACM2644	82	0.08189648	kasi-Inspiron-N5010
34	QO	CACM0616	83	0.081858076	kasi-Inspiron-N5010
34	QO	CACM2812	84	0.08172433	kasi-Inspiron-N5010
34	QO	CACM1933	85	0.08121802	kasi-Inspiron-N5010
34	QO	CACM1908	86	0.08094892	kasi-Inspiron-N5010
34	QO	CACM3179	87	0.08067969	kasi-Inspiron-N5010
34	QO	CACM2581	88	0.080677465	kasi-Inspiron-N5010
34	QO	CACM3127	89	0.079880714	kasi-Inspiron-N5010
34	QO	CACM1476	90	0.07963533	kasi-Inspiron-N5010
34	QO	CACM0276	91	0.078741364	kasi-Inspiron-N5010
34	QO	CACM2893	92	0.07864404	kasi-Inspiron-N5010
34	QO	CACM1270	93	0.078513995	kasi-Inspiron-N5010
34	QO	CACM1393	94	0.07756315	kasi-Inspiron-N5010
34	QO	CACM2247	95	0.07720651	kasi-Inspiron-N5010
34	QO	CACM2229	96	0.07676208	kasi-Inspiron-N5010
34	QO	CACM0718	97	0.07658149	kasi-Inspiron-N5010
34	QO	CACM2526	98	0.07583353	kasi-Inspiron-N5010
34	QO	CACM2500	99	0.07573912	kasi-Inspiron-N5010
34	QO	CACM0971	100	0.07564203	kasi-Inspiron-N5010
