query_id	Q0	doc_id	rank	Lucene_score	system_name
12	QO	CACM3127	1	1.1755296	kasi-Inspiron-N5010
12	QO	CACM1461	2	0.50642985	kasi-Inspiron-N5010
12	QO	CACM3068	3	0.40902123	kasi-Inspiron-N5010
12	QO	CACM2246	4	0.3299833	kasi-Inspiron-N5010
12	QO	CACM2111	5	0.3230007	kasi-Inspiron-N5010
12	QO	CACM2069	6	0.31651866	kasi-Inspiron-N5010
12	QO	CACM2319	7	0.30766326	kasi-Inspiron-N5010
12	QO	CACM2740	8	0.30766326	kasi-Inspiron-N5010
12	QO	CACM1728	9	0.28890023	kasi-Inspiron-N5010
12	QO	CACM1462	10	0.28890023	kasi-Inspiron-N5010
12	QO	CACM2597	11	0.28045723	kasi-Inspiron-N5010
12	QO	CACM2629	12	0.28045723	kasi-Inspiron-N5010
12	QO	CACM1750	13	0.2741132	kasi-Inspiron-N5010
12	QO	CACM2372	14	0.26916727	kasi-Inspiron-N5010
12	QO	CACM2867	15	0.26857498	kasi-Inspiron-N5010
12	QO	CACM2482	16	0.26857498	kasi-Inspiron-N5010
12	QO	CACM2080	17	0.26857498	kasi-Inspiron-N5010
12	QO	CACM1247	18	0.26857498	kasi-Inspiron-N5010
12	QO	CACM2379	19	0.26133278	kasi-Inspiron-N5010
12	QO	CACM1923	20	0.25321493	kasi-Inspiron-N5010
12	QO	CACM1680	21	0.24681911	kasi-Inspiron-N5010
12	QO	CACM2840	22	0.24135262	kasi-Inspiron-N5010
12	QO	CACM3025	23	0.24135262	kasi-Inspiron-N5010
12	QO	CACM2621	24	0.23838985	kasi-Inspiron-N5010
12	QO	CACM2378	25	0.23371433	kasi-Inspiron-N5010
12	QO	CACM2541	26	0.23371433	kasi-Inspiron-N5010
12	QO	CACM2632	27	0.23371433	kasi-Inspiron-N5010
12	QO	CACM1747	28	0.23342077	kasi-Inspiron-N5010
12	QO	CACM2317	29	0.23112017	kasi-Inspiron-N5010
12	QO	CACM2424	30	0.22735322	kasi-Inspiron-N5010
12	QO	CACM2151	31	0.22647284	kasi-Inspiron-N5010
12	QO	CACM2138	32	0.22647284	kasi-Inspiron-N5010
12	QO	CACM2320	33	0.2238125	kasi-Inspiron-N5010
12	QO	CACM1751	34	0.2238125	kasi-Inspiron-N5010
12	QO	CACM2950	35	0.2238125	kasi-Inspiron-N5010
12	QO	CACM3196	36	0.22226858	kasi-Inspiron-N5010
12	QO	CACM3174	37	0.22156307	kasi-Inspiron-N5010
12	QO	CACM1930	38	0.21998885	kasi-Inspiron-N5010
12	QO	CACM3141	39	0.21734169	kasi-Inspiron-N5010
12	QO	CACM1226	40	0.21734169	kasi-Inspiron-N5010
12	QO	CACM1951	41	0.21344522	kasi-Inspiron-N5010
12	QO	CACM1324	42	0.21344522	kasi-Inspiron-N5010
12	QO	CACM2522	43	0.21344522	kasi-Inspiron-N5010
12	QO	CACM1236	44	0.20095375	kasi-Inspiron-N5010
12	QO	CACM2777	45	0.20095375	kasi-Inspiron-N5010
12	QO	CACM1752	46	0.20095375	kasi-Inspiron-N5010
12	QO	CACM0322	47	0.1986582	kasi-Inspiron-N5010
12	QO	CACM2624	48	0.1986582	kasi-Inspiron-N5010
12	QO	CACM3026	49	0.1986582	kasi-Inspiron-N5010
12	QO	CACM2358	50	0.1930821	kasi-Inspiron-N5010
12	QO	CACM3137	51	0.18991122	kasi-Inspiron-N5010
12	QO	CACM2374	52	0.18991122	kasi-Inspiron-N5010
12	QO	CACM2036	53	0.18111807	kasi-Inspiron-N5010
12	QO	CACM3028	54	0.18111807	kasi-Inspiron-N5010
12	QO	CACM2297	55	0.160763	kasi-Inspiron-N5010
12	QO	CACM2184	56	0.160763	kasi-Inspiron-N5010
12	QO	CACM2622	57	0.160763	kasi-Inspiron-N5010
12	QO	CACM1892	58	0.15892656	kasi-Inspiron-N5010
12	QO	CACM2625	59	0.15892656	kasi-Inspiron-N5010
12	QO	CACM1647	60	0.15825933	kasi-Inspiron-N5010
12	QO	CACM3050	61	0.15825933	kasi-Inspiron-N5010
12	QO	CACM2972	62	0.15825933	kasi-Inspiron-N5010
12	QO	CACM3105	63	0.15825933	kasi-Inspiron-N5010
12	QO	CACM2582	64	0.15825933	kasi-Inspiron-N5010
12	QO	CACM0696	65	0.15825933	kasi-Inspiron-N5010
12	QO	CACM2095	66	0.15825933	kasi-Inspiron-N5010
12	QO	CACM3006	67	0.15825933	kasi-Inspiron-N5010
12	QO	CACM1755	68	0.14430283	kasi-Inspiron-N5010
12	QO	CACM1069	69	0.14430283	kasi-Inspiron-N5010
12	QO	CACM2796	70	0.14430283	kasi-Inspiron-N5010
12	QO	CACM2542	71	0.12660746	kasi-Inspiron-N5010
12	QO	CACM2535	72	0.12660746	kasi-Inspiron-N5010
12	QO	CACM2849	73	0.12660746	kasi-Inspiron-N5010
12	QO	CACM1877	74	0.12660746	kasi-Inspiron-N5010
12	QO	CACM1854	75	0.12660746	kasi-Inspiron-N5010
12	QO	CACM1810	76	0.12660746	kasi-Inspiron-N5010
12	QO	CACM2342	77	0.12660746	kasi-Inspiron-N5010
12	QO	CACM3002	78	0.12660746	kasi-Inspiron-N5010
12	QO	CACM1517	79	0.12660746	kasi-Inspiron-N5010
12	QO	CACM1050	80	0.10307345	kasi-Inspiron-N5010
12	QO	CACM1472	81	0.10203751	kasi-Inspiron-N5010
12	QO	CACM1591	82	0.092191696	kasi-Inspiron-N5010
12	QO	CACM2357	83	0.08926423	kasi-Inspiron-N5010
12	QO	CACM2868	84	0.08926423	kasi-Inspiron-N5010
12	QO	CACM2920	85	0.08926423	kasi-Inspiron-N5010
12	QO	CACM1360	86	0.08829741	kasi-Inspiron-N5010
12	QO	CACM0597	87	0.08829741	kasi-Inspiron-N5010
12	QO	CACM0025	88	0.08829741	kasi-Inspiron-N5010
12	QO	CACM0018	89	0.08829741	kasi-Inspiron-N5010
12	QO	CACM0652	90	0.08829741	kasi-Inspiron-N5010
12	QO	CACM1464	91	0.08746072	kasi-Inspiron-N5010
12	QO	CACM2407	92	0.08637957	kasi-Inspiron-N5010
12	QO	CACM2311	93	0.08637957	kasi-Inspiron-N5010
12	QO	CACM2345	94	0.08110635	kasi-Inspiron-N5010
12	QO	CACM2583	95	0.07804462	kasi-Inspiron-N5010
12	QO	CACM0795	96	0.07726023	kasi-Inspiron-N5010
12	QO	CACM2818	97	0.07726023	kasi-Inspiron-N5010
12	QO	CACM2690	98	0.07726023	kasi-Inspiron-N5010
12	QO	CACM0238	99	0.07726023	kasi-Inspiron-N5010
12	QO	CACM0651	100	0.07726023	kasi-Inspiron-N5010
