query_id	Q0	doc_id	rank	Lucene_score	system_name
39	QO	CACM2651	1	0.5476562	kasi-Inspiron-N5010
39	QO	CACM2940	2	0.44427174	kasi-Inspiron-N5010
39	QO	CACM1861	3	0.340487	kasi-Inspiron-N5010
39	QO	CACM3105	4	0.3270228	kasi-Inspiron-N5010
39	QO	CACM2931	5	0.32087708	kasi-Inspiron-N5010
39	QO	CACM3103	6	0.31087488	kasi-Inspiron-N5010
39	QO	CACM1614	7	0.3031713	kasi-Inspiron-N5010
39	QO	CACM1902	8	0.30182317	kasi-Inspiron-N5010
39	QO	CACM2082	9	0.25859824	kasi-Inspiron-N5010
39	QO	CACM2254	10	0.25453556	kasi-Inspiron-N5010
39	QO	CACM2470	11	0.23730816	kasi-Inspiron-N5010
39	QO	CACM2265	12	0.22668321	kasi-Inspiron-N5010
39	QO	CACM2957	13	0.21732256	kasi-Inspiron-N5010
39	QO	CACM2956	14	0.21546787	kasi-Inspiron-N5010
39	QO	CACM2958	15	0.2037417	kasi-Inspiron-N5010
39	QO	CACM3031	16	0.19813117	kasi-Inspiron-N5010
39	QO	CACM2078	17	0.19593425	kasi-Inspiron-N5010
39	QO	CACM1602	18	0.19207077	kasi-Inspiron-N5010
39	QO	CACM3101	19	0.1885979	kasi-Inspiron-N5010
39	QO	CACM2684	20	0.18461211	kasi-Inspiron-N5010
39	QO	CACM2002	21	0.18095207	kasi-Inspiron-N5010
39	QO	CACM2939	22	0.17998259	kasi-Inspiron-N5010
39	QO	CACM2705	23	0.17864038	kasi-Inspiron-N5010
39	QO	CACM1678	24	0.17784907	kasi-Inspiron-N5010
39	QO	CACM1626	25	0.17608349	kasi-Inspiron-N5010
39	QO	CACM1463	26	0.17089555	kasi-Inspiron-N5010
39	QO	CACM2785	27	0.17008339	kasi-Inspiron-N5010
39	QO	CACM1379	28	0.16629754	kasi-Inspiron-N5010
39	QO	CACM2341	29	0.16410288	kasi-Inspiron-N5010
39	QO	CACM1470	30	0.15664233	kasi-Inspiron-N5010
39	QO	CACM2138	31	0.15121713	kasi-Inspiron-N5010
39	QO	CACM1589	32	0.1510661	kasi-Inspiron-N5010
39	QO	CACM0630	33	0.15089186	kasi-Inspiron-N5010
39	QO	CACM0595	34	0.1465823	kasi-Inspiron-N5010
39	QO	CACM0867	35	0.14463425	kasi-Inspiron-N5010
39	QO	CACM1469	36	0.1411416	kasi-Inspiron-N5010
39	QO	CACM1783	37	0.1400535	kasi-Inspiron-N5010
39	QO	CACM1491	38	0.13666263	kasi-Inspiron-N5010
39	QO	CACM3142	39	0.1352969	kasi-Inspiron-N5010
39	QO	CACM1098	40	0.13516223	kasi-Inspiron-N5010
39	QO	CACM2632	41	0.13478124	kasi-Inspiron-N5010
39	QO	CACM2264	42	0.13388894	kasi-Inspiron-N5010
39	QO	CACM2941	43	0.13370702	kasi-Inspiron-N5010
39	QO	CACM2699	44	0.13185266	kasi-Inspiron-N5010
39	QO	CACM1112	45	0.13157308	kasi-Inspiron-N5010
39	QO	CACM1210	46	0.12814641	kasi-Inspiron-N5010
39	QO	CACM1625	47	0.1263999	kasi-Inspiron-N5010
39	QO	CACM0527	48	0.12628722	kasi-Inspiron-N5010
39	QO	CACM2320	49	0.1255765	kasi-Inspiron-N5010
39	QO	CACM2603	50	0.1254331	kasi-Inspiron-N5010
39	QO	CACM3185	51	0.12510526	kasi-Inspiron-N5010
39	QO	CACM2937	52	0.12336914	kasi-Inspiron-N5010
39	QO	CACM1853	53	0.12260047	kasi-Inspiron-N5010
39	QO	CACM1282	54	0.121520564	kasi-Inspiron-N5010
39	QO	CACM2201	55	0.12133066	kasi-Inspiron-N5010
39	QO	CACM1869	56	0.11908308	kasi-Inspiron-N5010
39	QO	CACM3171	57	0.11872517	kasi-Inspiron-N5010
39	QO	CACM1262	58	0.11807424	kasi-Inspiron-N5010
39	QO	CACM1237	59	0.1171765	kasi-Inspiron-N5010
39	QO	CACM2722	60	0.11710308	kasi-Inspiron-N5010
39	QO	CACM2081	61	0.11592281	kasi-Inspiron-N5010
39	QO	CACM2898	62	0.115872085	kasi-Inspiron-N5010
39	QO	CACM1390	63	0.11568215	kasi-Inspiron-N5010
39	QO	CACM2305	64	0.11559999	kasi-Inspiron-N5010
39	QO	CACM2178	65	0.115264215	kasi-Inspiron-N5010
39	QO	CACM2876	66	0.1151538	kasi-Inspiron-N5010
39	QO	CACM2314	67	0.11366608	kasi-Inspiron-N5010
39	QO	CACM1878	68	0.112941615	kasi-Inspiron-N5010
39	QO	CACM1911	69	0.112749495	kasi-Inspiron-N5010
39	QO	CACM2406	70	0.11160935	kasi-Inspiron-N5010
39	QO	CACM2627	71	0.11144994	kasi-Inspiron-N5010
39	QO	CACM1180	72	0.11140117	kasi-Inspiron-N5010
39	QO	CACM1693	73	0.11126788	kasi-Inspiron-N5010
39	QO	CACM2152	74	0.11099755	kasi-Inspiron-N5010
39	QO	CACM2723	75	0.110230155	kasi-Inspiron-N5010
39	QO	CACM1366	76	0.10988892	kasi-Inspiron-N5010
39	QO	CACM2527	77	0.10917579	kasi-Inspiron-N5010
39	QO	CACM2799	78	0.108357176	kasi-Inspiron-N5010
