query_id		Q0		doc_id		rank		BM25_score		system_name
6		Q0		CACM2826		1		39.0267274002		kasi
6		Q0		CACM1543		2		31.4216165977		kasi
6		Q0		CACM2828		3		24.04816041		kasi
6		Q0		CACM0605		4		23.3110066472		kasi
6		Q0		CACM1234		5		20.4914443305		kasi
6		Q0		CACM0695		6		20.0599710777		kasi
6		Q0		CACM1365		7		19.3228548684		kasi
6		Q0		CACM1664		8		16.8649761311		kasi
6		Q0		CACM1014		9		15.3670141694		kasi
6		Q0		CACM0492		10		14.9854359536		kasi
6		Q0		CACM1867		11		14.2764396193		kasi
6		Q0		CACM0435		12		13.7349136418		kasi
6		Q0		CACM1623		13		13.0423142922		kasi
6		Q0		CACM1397		14		11.8474688847		kasi
6		Q0		CACM2230		15		11.801161104		kasi
6		Q0		CACM0531		16		10.1817837862		kasi
6		Q0		CACM2721		17		9.61290158603		kasi
6		Q0		CACM0616		18		8.46749243816		kasi
6		Q0		CACM2873		19		8.36015621537		kasi
6		Q0		CACM0242		20		8.10537389306		kasi
6		Q0		CACM3035		21		7.63125529707		kasi
6		Q0		CACM2753		22		6.87321028245		kasi
6		Q0		CACM2389		23		6.57228623694		kasi
6		Q0		CACM2078		24		6.57228623694		kasi
6		Q0		CACM1148		25		6.43822943311		kasi
6		Q0		CACM2187		26		6.41208440572		kasi
6		Q0		CACM0530		27		6.13064434166		kasi
6		Q0		CACM0417		28		5.87866334325		kasi
6		Q0		CACM0697		29		5.7931160839		kasi
6		Q0		CACM2176		30		5.38570312349		kasi
6		Q0		CACM3172		31		5.31470585856		kasi
6		Q0		CACM2485		32		5.15837833075		kasi
6		Q0		CACM2931		33		4.60330706786		kasi
6		Q0		CACM1385		34		4.4326776818		kasi
6		Q0		CACM2671		35		4.41070137775		kasi
6		Q0		CACM1046		36		4.40128750946		kasi
6		Q0		CACM1621		37		4.35462785533		kasi
6		Q0		CACM1009		38		4.23425390501		kasi
6		Q0		CACM1088		39		4.02174788178		kasi
6		Q0		CACM2707		40		3.98327984016		kasi
6		Q0		CACM1186		41		3.94492739005		kasi
6		Q0		CACM3135		42		3.86007445207		kasi
6		Q0		CACM1113		43		3.84741622699		kasi
6		Q0		CACM2667		44		3.74642034266		kasi
6		Q0		CACM0705		45		3.74376605541		kasi
6		Q0		CACM2547		46		3.7028108553		kasi
6		Q0		CACM0888		47		3.70014093844		kasi
6		Q0		CACM0704		48		3.65752081447		kasi
6		Q0		CACM2417		49		3.65752081447		kasi
6		Q0		CACM0887		50		3.6158713509		kasi
6		Q0		CACM0397		51		3.60499509725		kasi
6		Q0		CACM2836		52		3.58829052396		kasi
6		Q0		CACM2087		53		3.4583457978		kasi
6		Q0		CACM0768		54		3.4583457978		kasi
6		Q0		CACM2505		55		3.4210858685		kasi
6		Q0		CACM0767		56		3.38462025208		kasi
6		Q0		CACM3117		57		3.31269839018		kasi
6		Q0		CACM3188		58		3.25256427445		kasi
6		Q0		CACM3040		59		3.19156218035		kasi
6		Q0		CACM1099		60		3.11646796541		kasi
6		Q0		CACM1368		61		3.05860156729		kasi
6		Q0		CACM2804		62		2.86539783545		kasi
6		Q0		CACM2740		63		2.78636294531		kasi
6		Q0		CACM2705		64		2.73249987096		kasi
6		Q0		CACM1001		65		2.70452873636		kasi
6		Q0		CACM2772		66		2.65016433054		kasi
6		Q0		CACM2922		67		2.64621565644		kasi
6		Q0		CACM2502		68		2.62394886765		kasi
6		Q0		CACM2666		69		2.5645486385		kasi
6		Q0		CACM2834		70		2.54400212934		kasi
6		Q0		CACM2181		71		2.46057429027		kasi
6		Q0		CACM2306		72		2.30756636569		kasi
6		Q0		CACM2406		73		2.29320966722		kasi
6		Q0		CACM3086		74		2.27107324152		kasi
6		Q0		CACM1541		75		2.24509657958		kasi
6		Q0		CACM2399		76		2.18591997038		kasi
6		Q0		CACM2712		77		2.16279191837		kasi
6		Q0		CACM0971		78		2.11170574045		kasi
6		Q0		CACM1083		79		2.05926999074		kasi
6		Q0		CACM0670		80		2.0311109032		kasi
6		Q0		CACM1413		81		2.02573596747		kasi
6		Q0		CACM1948		82		1.99937400493		kasi
6		Q0		CACM1433		83		1.90349039981		kasi
6		Q0		CACM3008		84		1.89214772798		kasi
6		Q0		CACM0320		85		1.8874256028		kasi
6		Q0		CACM1404		86		1.8874256028		kasi
6		Q0		CACM3018		87		1.88093943466		kasi
6		Q0		CACM2518		88		1.84542580291		kasi
6		Q0		CACM3148		89		1.80525450926		kasi
6		Q0		CACM1781		90		1.79224992285		kasi
6		Q0		CACM1267		91		1.77943135973		kasi
6		Q0		CACM3000		92		1.75433656276		kasi
6		Q0		CACM2698		93		1.74205273416		kasi
6		Q0		CACM2189		94		1.73689819609		kasi
6		Q0		CACM2202		95		1.73689819609		kasi
6		Q0		CACM2486		96		1.69459077486		kasi
6		Q0		CACM3154		97		1.68312664312		kasi
6		Q0		CACM2936		98		1.67181658181		kasi
6		Q0		CACM0071		99		1.64964641164		kasi
6		Q0		CACM1748		100		1.62805654878		kasi
