query_id		Q0		doc_id		rank		BM25_score		system_name
54		Q0		CACM2295		1		35.6086375417		kasi
54		Q0		CACM2470		2		34.8691258052		kasi
54		Q0		CACM2732		3		34.7417936445		kasi
54		Q0		CACM2326		4		34.7066066729		kasi
54		Q0		CACM2842		5		33.8435010283		kasi
54		Q0		CACM2178		6		30.5593582414		kasi
54		Q0		CACM2264		7		29.5029261125		kasi
54		Q0		CACM2148		8		28.9093552508		kasi
54		Q0		CACM2940		9		28.3673177082		kasi
54		Q0		CACM2155		10		28.3493958536		kasi
54		Q0		CACM2703		11		26.9528303657		kasi
54		Q0		CACM3188		12		25.643132027		kasi
54		Q0		CACM2958		13		25.3473274259		kasi
54		Q0		CACM1471		14		24.9645278565		kasi
54		Q0		CACM3198		15		24.6645429997		kasi
54		Q0		CACM2411		16		24.4011435496		kasi
54		Q0		CACM0949		17		24.2027326297		kasi
54		Q0		CACM2931		18		23.7620270328		kasi
54		Q0		CACM2886		19		23.6092661324		kasi
54		Q0		CACM3031		20		22.5474129596		kasi
54		Q0		CACM1496		21		22.4199413125		kasi
54		Q0		CACM2943		22		22.010222425		kasi
54		Q0		CACM3133		23		21.9535453113		kasi
54		Q0		CACM1323		24		21.87034225		kasi
54		Q0		CACM1747		25		21.8649681109		kasi
54		Q0		CACM1358		26		21.3204835029		kasi
54		Q0		CACM3077		27		20.9810612659		kasi
54		Q0		CACM2112		28		20.8921065375		kasi
54		Q0		CACM2265		29		19.8520862205		kasi
54		Q0		CACM2616		30		19.17994413		kasi
54		Q0		CACM3105		31		18.8784444612		kasi
54		Q0		CACM2314		32		18.698227306		kasi
54		Q0		CACM1781		33		18.6235254661		kasi
54		Q0		CACM2192		34		18.370320327		kasi
54		Q0		CACM3103		35		18.2632026869		kasi
54		Q0		CACM2227		36		17.5058916927		kasi
54		Q0		CACM2945		37		16.1733635488		kasi
54		Q0		CACM2111		38		15.2872980171		kasi
54		Q0		CACM3073		39		15.1028361051		kasi
54		Q0		CACM1902		40		15.0347298539		kasi
54		Q0		CACM3081		41		14.4360839682		kasi
54		Q0		CACM3104		42		14.1934338925		kasi
54		Q0		CACM2865		43		13.9330314316		kasi
54		Q0		CACM2972		44		13.6109569662		kasi
54		Q0		CACM2956		45		13.4740641954		kasi
54		Q0		CACM2092		46		13.393039933		kasi
54		Q0		CACM2705		47		13.1237898304		kasi
54		Q0		CACM2651		48		12.9031040126		kasi
54		Q0		CACM1834		49		12.75095562		kasi
54		Q0		CACM2941		50		12.6878274375		kasi
54		Q0		CACM1098		51		12.6124851424		kasi
54		Q0		CACM2127		52		12.5667866189		kasi
54		Q0		CACM2254		53		12.4713503933		kasi
54		Q0		CACM2870		54		12.3137175522		kasi
54		Q0		CACM1457		55		12.269839051		kasi
54		Q0		CACM3014		56		12.177214017		kasi
54		Q0		CACM2342		57		12.0420303074		kasi
54		Q0		CACM2851		58		11.9223543727		kasi
54		Q0		CACM1835		59		11.7145128529		kasi
54		Q0		CACM1213		60		11.5463762542		kasi
54		Q0		CACM3185		61		11.4799456588		kasi
54		Q0		CACM2895		62		11.4274487068		kasi
54		Q0		CACM2939		63		11.1332893767		kasi
54		Q0		CACM2718		64		11.1189233965		kasi
54		Q0		CACM2341		65		10.4861919237		kasi
54		Q0		CACM1678		66		10.3648058525		kasi
54		Q0		CACM0990		67		10.2839454518		kasi
54		Q0		CACM1470		68		10.2091414922		kasi
54		Q0		CACM0822		69		10.1744787995		kasi
54		Q0		CACM1421		70		10.1204100947		kasi
54		Q0		CACM2710		71		9.64353596955		kasi
54		Q0		CACM2317		72		9.64075556947		kasi
54		Q0		CACM2204		73		9.51951643407		kasi
54		Q0		CACM0068		74		9.46954533089		kasi
54		Q0		CACM2957		75		9.41395669734		kasi
54		Q0		CACM2256		76		9.35230757653		kasi
54		Q0		CACM1484		77		9.23926745065		kasi
54		Q0		CACM3039		78		8.99035463481		kasi
54		Q0		CACM1485		79		8.96400205311		kasi
54		Q0		CACM2733		80		8.84942701204		kasi
54		Q0		CACM2949		81		8.84328369435		kasi
54		Q0		CACM2896		82		8.81650996854		kasi
54		Q0		CACM2594		83		8.79108942052		kasi
54		Q0		CACM3055		84		8.77641751164		kasi
54		Q0		CACM2021		85		8.76932913982		kasi
54		Q0		CACM2558		86		8.68282419168		kasi
54		Q0		CACM1977		87		8.60355432499		kasi
54		Q0		CACM2618		88		8.5476272457		kasi
54		Q0		CACM2316		89		8.44011177979		kasi
54		Q0		CACM2946		90		8.39982066106		kasi
54		Q0		CACM1749		91		8.34831782619		kasi
54		Q0		CACM2937		92		8.34479409599		kasi
54		Q0		CACM1469		93		8.27218151877		kasi
54		Q0		CACM1198		94		8.24997170573		kasi
54		Q0		CACM2700		95		8.23043706233		kasi
54		Q0		CACM2684		96		8.22389508526		kasi
54		Q0		CACM1247		97		8.07695603014		kasi
54		Q0		CACM2777		98		8.05188424422		kasi
54		Q0		CACM1861		99		8.04916214938		kasi
54		Q0		CACM2871		100		7.92818246666		kasi
