query_id		Q0		doc_id		rank		BM25_score		system_name
6		Q0		CACM2318		1		20.3784885493		kasi
6		Q0		CACM3048		2		18.5392749454		kasi
6		Q0		CACM3070		3		18.3883736735		kasi
6		Q0		CACM3147		4		17.0510715536		kasi
6		Q0		CACM2535		5		16.90758485		kasi
6		Q0		CACM1680		6		16.8742791186		kasi
6		Q0		CACM2988		7		16.6877546369		kasi
6		Q0		CACM1199		8		16.2033535738		kasi
6		Q0		CACM3136		9		16.1353474198		kasi
6		Q0		CACM2522		10		15.9019987082		kasi
6		Q0		CACM1308		11		15.8908126764		kasi
6		Q0		CACM2812		12		15.8895838387		kasi
6		Q0		CACM1518		13		15.8766342868		kasi
6		Q0		CACM2188		14		15.7334852393		kasi
6		Q0		CACM2894		15		15.6842355564		kasi
6		Q0		CACM2560		16		15.3269294866		kasi
6		Q0		CACM2859		17		15.214934059		kasi
6		Q0		CACM2951		18		15.0534293018		kasi
6		Q0		CACM1951		19		14.9555177183		kasi
6		Q0		CACM1591		20		14.9175911462		kasi
6		Q0		CACM3025		21		14.7423972032		kasi
6		Q0		CACM1533		22		14.71843376		kasi
6		Q0		CACM3072		23		14.6532895028		kasi
6		Q0		CACM2984		24		14.6391824814		kasi
6		Q0		CACM2402		25		14.4250747881		kasi
6		Q0		CACM3078		26		14.3627219541		kasi
6		Q0		CACM2892		27		14.3480736153		kasi
6		Q0		CACM1844		28		14.3326754199		kasi
6		Q0		CACM3059		29		14.3256703379		kasi
6		Q0		CACM1885		30		14.2649413164		kasi
6		Q0		CACM1066		31		14.2004822885		kasi
6		Q0		CACM3137		32		14.1972330148		kasi
6		Q0		CACM2245		33		14.1263827505		kasi
6		Q0		CACM2741		34		14.0639864192		kasi
6		Q0		CACM2105		35		13.934200559		kasi
6		Q0		CACM3090		36		13.931007285		kasi
6		Q0		CACM3088		37		13.9049104461		kasi
6		Q0		CACM1503		38		13.8814438045		kasi
6		Q0		CACM1344		39		13.8673936263		kasi
6		Q0		CACM3026		40		13.8327724974		kasi
6		Q0		CACM0585		41		13.7846536105		kasi
6		Q0		CACM1261		42		13.7036339228		kasi
6		Q0		CACM2882		43		13.5967633252		kasi
6		Q0		CACM3089		44		13.5876400029		kasi
6		Q0		CACM2829		45		13.490342325		kasi
6		Q0		CACM1030		46		13.400341675		kasi
6		Q0		CACM2969		47		13.3181329385		kasi
6		Q0		CACM1747		48		13.299706548		kasi
6		Q0		CACM3028		49		13.2817041596		kasi
6		Q0		CACM1698		50		13.2728232398		kasi
6		Q0		CACM1542		51		13.2300156032		kasi
6		Q0		CACM2948		52		13.2145630251		kasi
6		Q0		CACM2308		53		13.205191793		kasi
6		Q0		CACM2985		54		13.1892350606		kasi
6		Q0		CACM1750		55		13.1804561676		kasi
6		Q0		CACM1745		56		13.1719831133		kasi
6		Q0		CACM2321		57		13.1551651262		kasi
6		Q0		CACM2634		58		13.1397480942		kasi
6		Q0		CACM1309		59		13.1256922691		kasi
6		Q0		CACM2542		60		13.0997502212		kasi
6		Q0		CACM1931		61		13.0833742618		kasi
6		Q0		CACM2390		62		13.0495239122		kasi
6		Q0		CACM2977		63		13.0477874489		kasi
6		Q0		CACM3119		64		13.013907538		kasi
6		Q0		CACM2914		65		12.9661345077		kasi
6		Q0		CACM1032		66		12.9558139241		kasi
6		Q0		CACM1908		67		12.9206967719		kasi
6		Q0		CACM2849		68		12.9109552519		kasi
6		Q0		CACM1543		69		12.8792146642		kasi
6		Q0		CACM1417		70		12.8255032197		kasi
6		Q0		CACM2646		71		12.8194269131		kasi
6		Q0		CACM2504		72		12.8030437213		kasi
6		Q0		CACM0252		73		12.7985796504		kasi
6		Q0		CACM3011		74		12.7908810883		kasi
6		Q0		CACM1517		75		12.7257191313		kasi
6		Q0		CACM1341		76		12.7199478792		kasi
6		Q0		CACM0417		77		12.7175848749		kasi
6		Q0		CACM2383		78		12.7035927603		kasi
6		Q0		CACM1686		79		12.6817632325		kasi
6		Q0		CACM2003		80		12.6781677404		kasi
6		Q0		CACM1108		81		12.6647362863		kasi
6		Q0		CACM2357		82		12.6592568477		kasi
6		Q0		CACM2319		83		12.6515537047		kasi
6		Q0		CACM1892		84		12.6375579104		kasi
6		Q0		CACM1572		85		12.6044600518		kasi
6		Q0		CACM2255		86		12.5583135409		kasi
6		Q0		CACM1697		87		12.5220435738		kasi
6		Q0		CACM1161		88		12.5118005157		kasi
6		Q0		CACM2798		89		12.5019887726		kasi
6		Q0		CACM1571		90		12.4817862968		kasi
6		Q0		CACM1695		91		12.4680093194		kasi
6		Q0		CACM3050		92		12.463446419		kasi
6		Q0		CACM1709		93		12.4401665561		kasi
6		Q0		CACM3086		94		12.430207578		kasi
6		Q0		CACM2268		95		12.4219892016		kasi
6		Q0		CACM3002		96		12.4122313776		kasi
6		Q0		CACM2680		97		12.4004304989		kasi
6		Q0		CACM1929		98		12.3653513293		kasi
6		Q0		CACM2751		99		12.3499427207		kasi
6		Q0		CACM3131		100		12.3204457971		kasi
