query_id		Q0		doc_id		rank		BM25_score		system_name
4		Q0		CACM2926		1		8.27674040297		kasi
4		Q0		CACM2649		2		7.78360910791		kasi
4		Q0		CACM2032		3		7.54054554649		kasi
4		Q0		CACM2406		4		7.26690424043		kasi
4		Q0		CACM0241		5		7.25814499037		kasi
4		Q0		CACM2949		6		7.22365391251		kasi
4		Q0		CACM2798		7		7.14754283996		kasi
4		Q0		CACM3043		8		7.11875480012		kasi
4		Q0		CACM2816		9		7.04700077011		kasi
4		Q0		CACM2914		10		7.00551553924		kasi
4		Q0		CACM2481		11		6.97063942321		kasi
4		Q0		CACM2261		12		6.88725915509		kasi
4		Q0		CACM3084		13		6.78684171888		kasi
4		Q0		CACM2276		14		6.61516790802		kasi
4		Q0		CACM3148		15		6.54561764773		kasi
4		Q0		CACM3137		16		6.51059870933		kasi
4		Q0		CACM3119		17		6.45356437139		kasi
4		Q0		CACM1514		18		6.45307903084		kasi
4		Q0		CACM2849		19		6.45169945022		kasi
4		Q0		CACM2734		20		6.1899058887		kasi
4		Q0		CACM3135		21		6.16725901996		kasi
4		Q0		CACM2250		22		6.12387995096		kasi
4		Q0		CACM2667		23		6.08156987216		kasi
4		Q0		CACM2176		24		6.07115785751		kasi
4		Q0		CACM1410		25		5.95751617726		kasi
4		Q0		CACM1569		26		5.91206561826		kasi
4		Q0		CACM1951		27		5.87244288917		kasi
4		Q0		CACM1003		28		5.84436814349		kasi
4		Q0		CACM2313		29		5.71046735806		kasi
4		Q0		CACM2699		30		5.62947613806		kasi
4		Q0		CACM0855		31		5.62923597587		kasi
4		Q0		CACM2709		32		5.62376947177		kasi
4		Q0		CACM3072		33		5.60998176174		kasi
4		Q0		CACM2216		34		5.58279589587		kasi
4		Q0		CACM2821		35		5.54169614039		kasi
4		Q0		CACM1928		36		5.53757726862		kasi
4		Q0		CACM2212		37		5.53722524666		kasi
4		Q0		CACM2811		38		5.49599783728		kasi
4		Q0		CACM3082		39		5.4772770678		kasi
4		Q0		CACM1465		40		5.39955936741		kasi
4		Q0		CACM1457		41		5.39040256084		kasi
4		Q0		CACM2449		42		5.36622791898		kasi
4		Q0		CACM2452		43		5.36430780437		kasi
4		Q0		CACM1604		44		5.36135146573		kasi
4		Q0		CACM2911		45		5.35516678916		kasi
4		Q0		CACM0298		46		5.34275027999		kasi
4		Q0		CACM1710		47		5.31385868635		kasi
4		Q0		CACM3145		48		5.30753262265		kasi
4		Q0		CACM2631		49		5.29544013564		kasi
4		Q0		CACM2198		50		5.28574316091		kasi
4		Q0		CACM1153		51		5.27265908251		kasi
4		Q0		CACM2454		52		5.25006144547		kasi
4		Q0		CACM2249		53		5.2094800566		kasi
4		Q0		CACM3120		54		5.19302645917		kasi
4		Q0		CACM2846		55		5.1354305264		kasi
4		Q0		CACM3128		56		5.13411215471		kasi
4		Q0		CACM0320		57		5.1193908504		kasi
4		Q0		CACM3004		58		5.11761652707		kasi
4		Q0		CACM1456		59		5.11077476504		kasi
4		Q0		CACM1745		60		5.04535522973		kasi
4		Q0		CACM1047		61		5.03008103783		kasi
4		Q0		CACM3058		62		5.02931826103		kasi
4		Q0		CACM3000		63		5.029260036		kasi
4		Q0		CACM2594		64		5.02050681698		kasi
4		Q0		CACM2988		65		5.00589203407		kasi
4		Q0		CACM1874		66		4.99362134847		kasi
4		Q0		CACM2802		67		4.9814956824		kasi
4		Q0		CACM3098		68		4.97404837333		kasi
4		Q0		CACM3008		69		4.97186776617		kasi
4		Q0		CACM2578		70		4.90757918486		kasi
4		Q0		CACM2998		71		4.88260725472		kasi
4		Q0		CACM2082		72		4.87662133839		kasi
4		Q0		CACM2958		73		4.85279760234		kasi
4		Q0		CACM2113		74		4.84301542893		kasi
4		Q0		CACM0527		75		4.82200843537		kasi
4		Q0		CACM1275		76		4.8097893105		kasi
4		Q0		CACM2972		77		4.80602654629		kasi
4		Q0		CACM2885		78		4.80524105148		kasi
4		Q0		CACM1588		79		4.7975434455		kasi
4		Q0		CACM2967		80		4.79323115524		kasi
4		Q0		CACM3103		81		4.78990560331		kasi
4		Q0		CACM0944		82		4.78294052476		kasi
4		Q0		CACM2978		83		4.76329204192		kasi
4		Q0		CACM1115		84		4.76155292726		kasi
4		Q0		CACM0616		85		4.73865185626		kasi
4		Q0		CACM2160		86		4.73703531403		kasi
4		Q0		CACM1158		87		4.73149237801		kasi
4		Q0		CACM2288		88		4.73125292885		kasi
4		Q0		CACM2720		89		4.72884435522		kasi
4		Q0		CACM1845		90		4.72246497503		kasi
4		Q0		CACM3002		91		4.67409048014		kasi
4		Q0		CACM1006		92		4.65105017167		kasi
4		Q0		CACM1663		93		4.64807461316		kasi
4		Q0		CACM2371		94		4.64444136385		kasi
4		Q0		CACM3051		95		4.64378777937		kasi
4		Q0		CACM2433		96		4.6297726194		kasi
4		Q0		CACM2064		97		4.62184042939		kasi
4		Q0		CACM1204		98		4.61050254691		kasi
4		Q0		CACM2320		99		4.60966118559		kasi
4		Q0		CACM3109		100		4.60800082524		kasi
