query_id		Q0		doc_id		rank		BM25_score		system_name
1		Q0		CACM3127		1		14.7752368657		kasi
1		Q0		CACM1591		2		9.56768551904		kasi
1		Q0		CACM1680		3		9.50802757982		kasi
1		Q0		CACM1033		4		9.13033654816		kasi
1		Q0		CACM3068		5		8.99229276999		kasi
1		Q0		CACM1750		6		8.89654119565		kasi
1		Q0		CACM1236		7		8.7958082507		kasi
1		Q0		CACM1519		8		8.70478009752		kasi
1		Q0		CACM2740		9		8.69984504046		kasi
1		Q0		CACM2379		10		8.56907854742		kasi
1		Q0		CACM2798		11		8.56477417033		kasi
1		Q0		CACM2153		12		8.53748669523		kasi
1		Q0		CACM2629		13		8.46984031592		kasi
1		Q0		CACM1938		14		8.46089040626		kasi
1		Q0		CACM3025		15		8.44826750102		kasi
1		Q0		CACM3089		16		8.43103337008		kasi
1		Q0		CACM2372		17		8.42921499895		kasi
1		Q0		CACM1534		18		8.3933226373		kasi
1		Q0		CACM1912		19		8.38939160174		kasi
1		Q0		CACM1657		20		8.37488274844		kasi
1		Q0		CACM1264		21		8.35401279088		kasi
1		Q0		CACM2357		22		8.35338228434		kasi
1		Q0		CACM2424		23		8.28150300903		kasi
1		Q0		CACM2541		24		8.25119971494		kasi
1		Q0		CACM3137		25		8.24719016141		kasi
1		Q0		CACM0585		26		8.22011144751		kasi
1		Q0		CACM0322		27		8.21121029055		kasi
1		Q0		CACM1108		28		8.18415277143		kasi
1		Q0		CACM1071		29		8.14125567125		kasi
1		Q0		CACM2920		30		8.13195802422		kasi
1		Q0		CACM2542		31		8.10762100705		kasi
1		Q0		CACM1034		32		8.07834618026		kasi
1		Q0		CACM3090		33		8.04810410122		kasi
1		Q0		CACM3023		34		8.04515153757		kasi
1		Q0		CACM2092		35		8.04299224495		kasi
1		Q0		CACM2319		36		8.0371601919		kasi
1		Q0		CACM2105		37		8.0326452782		kasi
1		Q0		CACM2681		38		8.03213012114		kasi
1		Q0		CACM1747		39		8.0140125352		kasi
1		Q0		CACM1226		40		7.96781762813		kasi
1		Q0		CACM0972		41		7.93799955984		kasi
1		Q0		CACM0202		42		7.92605713267		kasi
1		Q0		CACM3087		43		7.90626995944		kasi
1		Q0		CACM1461		44		7.89542853911		kasi
1		Q0		CACM1168		45		7.88991864491		kasi
1		Q0		CACM0252		46		7.88767966837		kasi
1		Q0		CACM2064		47		7.88760213125		kasi
1		Q0		CACM2522		48		7.88159580317		kasi
1		Q0		CACM1472		49		7.85998820409		kasi
1		Q0		CACM2624		50		7.84637645175		kasi
1		Q0		CACM2622		51		7.82034270508		kasi
1		Q0		CACM1195		52		7.76622833573		kasi
1		Q0		CACM1752		53		7.75141771257		kasi
1		Q0		CACM1247		54		7.74577647516		kasi
1		Q0		CACM2246		55		7.73707334579		kasi
1		Q0		CACM2151		56		7.71526832125		kasi
1		Q0		CACM1853		57		7.68579665638		kasi
1		Q0		CACM2878		58		7.67105610381		kasi
1		Q0		CACM1533		59		7.64099859369		kasi
1		Q0		CACM3174		60		7.62436668998		kasi
1		Q0		CACM2621		61		7.62436668998		kasi
1		Q0		CACM1652		62		7.59847250876		kasi
1		Q0		CACM1755		63		7.59060802283		kasi
1		Q0		CACM2378		64		7.58848147016		kasi
1		Q0		CACM2065		65		7.58718937053		kasi
1		Q0		CACM1163		66		7.56244990892		kasi
1		Q0		CACM2697		67		7.55630269073		kasi
1		Q0		CACM0696		68		7.51796957205		kasi
1		Q0		CACM3026		69		7.50696874946		kasi
1		Q0		CACM2535		70		7.4866268645		kasi
1		Q0		CACM1462		71		7.47693542728		kasi
1		Q0		CACM2840		72		7.46100225972		kasi
1		Q0		CACM1923		73		7.43061723052		kasi
1		Q0		CACM2479		74		7.42531065757		kasi
1		Q0		CACM1697		75		7.37794133957		kasi
1		Q0		CACM2950		76		7.37543834551		kasi
1		Q0		CACM1827		77		7.32659160186		kasi
1		Q0		CACM2735		78		7.32166748829		kasi
1		Q0		CACM2317		79		7.31569612918		kasi
1		Q0		CACM2219		80		7.3149403765		kasi
1		Q0		CACM2597		81		7.26875702917		kasi
1		Q0		CACM2796		82		7.24115688638		kasi
1		Q0		CACM2311		83		7.2313449459		kasi
1		Q0		CACM2080		84		7.23035384824		kasi
1		Q0		CACM1951		85		7.22326965829		kasi
1		Q0		CACM2868		86		7.20507792669		kasi
1		Q0		CACM2370		87		7.19614264774		kasi
1		Q0		CACM0671		88		7.19614264774		kasi
1		Q0		CACM3050		89		7.1600340194		kasi
1		Q0		CACM2482		90		7.12532906341		kasi
1		Q0		CACM3002		91		7.12408559005		kasi
1		Q0		CACM2111		92		7.11153810094		kasi
1		Q0		CACM3070		93		7.10184726249		kasi
1		Q0		CACM1902		94		7.06556282512		kasi
1		Q0		CACM1324		95		7.06425449856		kasi
1		Q0		CACM1315		96		7.01094867849		kasi
1		Q0		CACM2632		97		7.00767425346		kasi
1		Q0		CACM1170		98		6.95596709165		kasi
1		Q0		CACM2741		99		6.95448556744		kasi
1		Q0		CACM1924		100		6.94966940417		kasi
