query_id		Q0		doc_id		rank		BM25_score		system_name
32		Q0		CACM3139		1		917.911473271		kasi
32		Q0		CACM1891		2		706.307784307		kasi
32		Q0		CACM2287		3		401.416515039		kasi
32		Q0		CACM1839		4		375.155963809		kasi
32		Q0		CACM1529		5		345.697706736		kasi
32		Q0		CACM1905		6		315.454062701		kasi
32		Q0		CACM1791		7		293.598333915		kasi
32		Q0		CACM1899		8		290.684434757		kasi
32		Q0		CACM2408		9		273.488690218		kasi
32		Q0		CACM2697		10		254.005531197		kasi
32		Q0		CACM1487		11		244.90274452		kasi
32		Q0		CACM2177		12		237.719805864		kasi
32		Q0		CACM2247		13		213.019948774		kasi
32		Q0		CACM2204		14		181.354849825		kasi
32		Q0		CACM0224		15		168.594810353		kasi
32		Q0		CACM2275		16		166.899093997		kasi
32		Q0		CACM1744		17		164.865884991		kasi
32		Q0		CACM1029		18		164.580103929		kasi
32		Q0		CACM3016		19		163.757689327		kasi
32		Q0		CACM2289		20		155.536068283		kasi
32		Q0		CACM3156		21		153.264455199		kasi
32		Q0		CACM2856		22		150.979250979		kasi
32		Q0		CACM3138		23		146.852368791		kasi
32		Q0		CACM1415		24		145.583691475		kasi
32		Q0		CACM1145		25		145.085022649		kasi
32		Q0		CACM2081		26		144.646325172		kasi
32		Q0		CACM3059		27		143.99637403		kasi
32		Q0		CACM1961		28		140.331135523		kasi
32		Q0		CACM2688		29		136.56792407		kasi
32		Q0		CACM3153		30		131.037769774		kasi
32		Q0		CACM3085		31		130.31747479		kasi
32		Q0		CACM2769		32		130.202224757		kasi
32		Q0		CACM2883		33		129.186188992		kasi
32		Q0		CACM2695		34		128.794522758		kasi
32		Q0		CACM2940		35		125.705179427		kasi
32		Q0		CACM2052		36		122.732481601		kasi
32		Q0		CACM3018		37		122.004546187		kasi
32		Q0		CACM1003		38		121.831408587		kasi
32		Q0		CACM2484		39		120.31188405		kasi
32		Q0		CACM2763		40		114.957907401		kasi
32		Q0		CACM1504		41		114.034861651		kasi
32		Q0		CACM2554		42		112.759934126		kasi
32		Q0		CACM0598		43		111.734095514		kasi
32		Q0		CACM3184		44		110.957846776		kasi
32		Q0		CACM2213		45		110.335982424		kasi
32		Q0		CACM2195		46		109.991478009		kasi
32		Q0		CACM1563		47		109.981565032		kasi
32		Q0		CACM2368		48		109.871696232		kasi
32		Q0		CACM2172		49		109.547798704		kasi
32		Q0		CACM1348		50		108.948482415		kasi
32		Q0		CACM2630		51		108.177537448		kasi
32		Q0		CACM2290		52		107.592179938		kasi
32		Q0		CACM1847		53		107.544492425		kasi
32		Q0		CACM1882		54		106.679220698		kasi
32		Q0		CACM2490		55		106.316375875		kasi
32		Q0		CACM0628		56		105.347619611		kasi
32		Q0		CACM0584		57		105.247917347		kasi
32		Q0		CACM3049		58		104.846254733		kasi
32		Q0		CACM0196		59		103.942806903		kasi
32		Q0		CACM3100		60		99.7425252909		kasi
32		Q0		CACM2877		61		97.6978360576		kasi
32		Q0		CACM2186		62		97.5252528577		kasi
32		Q0		CACM1925		63		96.3745592599		kasi
32		Q0		CACM1088		64		94.4458323795		kasi
32		Q0		CACM2619		65		93.5085649403		kasi
32		Q0		CACM3125		66		91.4479370247		kasi
32		Q0		CACM2273		67		91.2679327237		kasi
32		Q0		CACM2453		68		91.1461041726		kasi
32		Q0		CACM2934		69		90.8845691847		kasi
32		Q0		CACM0056		70		90.4617450274		kasi
32		Q0		CACM0282		71		89.7967563551		kasi
32		Q0		CACM2430		72		89.6443435408		kasi
32		Q0		CACM0288		73		89.3951899219		kasi
32		Q0		CACM1589		74		89.226959604		kasi
32		Q0		CACM3055		75		88.6118104858		kasi
32		Q0		CACM3164		76		88.1463577552		kasi
32		Q0		CACM0211		77		88.0900794779		kasi
32		Q0		CACM2752		78		87.7786572965		kasi
32		Q0		CACM2145		79		86.4623237252		kasi
32		Q0		CACM3033		80		86.226481603		kasi
32		Q0		CACM2492		81		86.0572388141		kasi
32		Q0		CACM2561		82		86.0178809557		kasi
32		Q0		CACM2105		83		85.5520541739		kasi
32		Q0		CACM3179		84		84.4246867215		kasi
32		Q0		CACM2557		85		83.5190621248		kasi
32		Q0		CACM0236		86		83.5146861164		kasi
32		Q0		CACM1333		87		82.9995916193		kasi
32		Q0		CACM1924		88		82.9590688346		kasi
32		Q0		CACM1829		89		82.8306978449		kasi
32		Q0		CACM1828		90		81.6403831223		kasi
32		Q0		CACM1200		91		80.7115979148		kasi
32		Q0		CACM1467		92		80.6329803566		kasi
32		Q0		CACM1278		93		80.4798765348		kasi
32		Q0		CACM2461		94		79.6468421038		kasi
32		Q0		CACM2015		95		79.0836418515		kasi
32		Q0		CACM1651		96		78.2655984678		kasi
32		Q0		CACM1821		97		78.1402267906		kasi
32		Q0		CACM2039		98		78.1402267906		kasi
32		Q0		CACM2790		99		77.7687499654		kasi
32		Q0		CACM2161		100		77.7687499654		kasi
