query_id		Q0		doc_id		rank		BM25_score		system_name
15		Q0		CACM2683		1		1737.14355208		kasi
15		Q0		CACM3125		2		1367.87319669		kasi
15		Q0		CACM3118		3		1267.93073428		kasi
15		Q0		CACM1947		4		1257.22504463		kasi
15		Q0		CACM2477		5		1243.52590481		kasi
15		Q0		CACM2574		6		1243.52590481		kasi
15		Q0		CACM2842		7		1134.87857219		kasi
15		Q0		CACM2685		8		1055.9522701		kasi
15		Q0		CACM2981		9		761.270001818		kasi
15		Q0		CACM1807		10		750.552886929		kasi
15		Q0		CACM1108		11		673.312198067		kasi
15		Q0		CACM2464		12		53.9253216798		kasi
15		Q0		CACM2835		13		51.9066467712		kasi
15		Q0		CACM1231		14		47.8944838439		kasi
15		Q0		CACM2344		15		44.8127432401		kasi
15		Q0		CACM3054		16		43.1085043997		kasi
15		Q0		CACM2611		17		41.7817968554		kasi
15		Q0		CACM2616		18		41.6957722698		kasi
15		Q0		CACM2836		19		40.0466331259		kasi
15		Q0		CACM1676		20		39.9450699567		kasi
15		Q0		CACM3080		21		39.7955470829		kasi
15		Q0		CACM2904		22		39.5991434442		kasi
15		Q0		CACM2929		23		39.4998345565		kasi
15		Q0		CACM3179		24		38.721573866		kasi
15		Q0		CACM1795		25		38.1805680875		kasi
15		Q0		CACM2964		26		37.7735984866		kasi
15		Q0		CACM2944		27		37.2817281499		kasi
15		Q0		CACM2133		28		36.6031317289		kasi
15		Q0		CACM2195		29		36.2367594765		kasi
15		Q0		CACM2680		30		35.980644393		kasi
15		Q0		CACM2537		31		35.3325150818		kasi
15		Q0		CACM2290		32		34.8056313533		kasi
15		Q0		CACM2495		33		34.4671103532		kasi
15		Q0		CACM0693		34		33.1764098536		kasi
15		Q0		CACM2716		35		32.5548116552		kasi
15		Q0		CACM2253		36		32.5143565455		kasi
15		Q0		CACM3018		37		32.0729522199		kasi
15		Q0		CACM2411		38		31.9788866341		kasi
15		Q0		CACM1223		39		31.222484411		kasi
15		Q0		CACM2877		40		30.3991204228		kasi
15		Q0		CACM2142		41		29.8328976543		kasi
15		Q0		CACM2897		42		29.6691998116		kasi
15		Q0		CACM0104		43		29.5082063555		kasi
15		Q0		CACM2388		44		29.0756621821		kasi
15		Q0		CACM2969		45		28.3919931412		kasi
15		Q0		CACM2701		46		27.5679263889		kasi
15		Q0		CACM2134		47		27.5103689228		kasi
15		Q0		CACM2812		48		27.3669681785		kasi
15		Q0		CACM1195		49		27.3377026707		kasi
15		Q0		CACM2188		50		27.3263558066		kasi
15		Q0		CACM2953		51		27.2984519901		kasi
15		Q0		CACM1658		52		26.6818478964		kasi
15		Q0		CACM1564		53		26.3069668393		kasi
15		Q0		CACM3069		54		26.2216889545		kasi
15		Q0		CACM2321		55		25.9556310016		kasi
15		Q0		CACM3020		56		25.7712719762		kasi
15		Q0		CACM2579		57		25.5285931235		kasi
15		Q0		CACM2923		58		25.1633237485		kasi
15		Q0		CACM2858		59		24.9885597658		kasi
15		Q0		CACM1886		60		24.672743506		kasi
15		Q0		CACM2715		61		24.4709008916		kasi
15		Q0		CACM2000		62		24.4709008916		kasi
15		Q0		CACM2015		63		24.4709008916		kasi
15		Q0		CACM1410		64		24.3030813528		kasi
15		Q0		CACM2570		65		23.6542065041		kasi
15		Q0		CACM2903		66		23.4973657989		kasi
15		Q0		CACM1951		67		23.342591278		kasi
15		Q0		CACM2423		68		22.9234151511		kasi
15		Q0		CACM1719		69		22.4551345182		kasi
15		Q0		CACM2699		70		22.3137443087		kasi
15		Q0		CACM3053		71		22.3137443087		kasi
15		Q0		CACM2433		72		21.1170598859		kasi
15		Q0		CACM3002		73		21.1170598859		kasi
15		Q0		CACM1974		74		20.6254417161		kasi
15		Q0		CACM2451		75		20.6128223636		kasi
15		Q0		CACM1961		76		19.5892428977		kasi
15		Q0		CACM2883		77		19.0714581629		kasi
15		Q0		CACM0307		78		17.6614453804		kasi
15		Q0		CACM1191		79		17.0440329064		kasi
15		Q0		CACM2722		80		16.8899593979		kasi
15		Q0		CACM0507		81		16.8477109805		kasi
15		Q0		CACM0776		82		16.6558602268		kasi
15		Q0		CACM0089		83		16.4683296209		kasi
15		Q0		CACM2227		84		16.1635031381		kasi
15		Q0		CACM2486		85		16.1410038195		kasi
15		Q0		CACM3156		86		15.3977969915		kasi
15		Q0		CACM2314		87		15.0277552431		kasi
15		Q0		CACM3132		88		13.5442168105		kasi
15		Q0		CACM0071		89		13.4769674694		kasi
15		Q0		CACM1487		90		13.4667251594		kasi
15		Q0		CACM1826		91		13.2413034397		kasi
15		Q0		CACM1846		92		13.1190305491		kasi
15		Q0		CACM1643		93		12.8510394083		kasi
15		Q0		CACM3100		94		12.493262818		kasi
15		Q0		CACM2819		95		12.2902594239		kasi
15		Q0		CACM3157		96		12.2407084262		kasi
15		Q0		CACM2174		97		11.5336779138		kasi
15		Q0		CACM1197		98		11.4868403388		kasi
15		Q0		CACM3037		99		11.4434418743		kasi
15		Q0		CACM2450		100		11.2671404144		kasi
