query_id		Q0		doc_id		rank		BM25_score		system_name
25		Q0		CACM1533		1		770.222794884		kasi
25		Q0		CACM1518		2		721.22022951		kasi
25		Q0		CACM2188		3		720.834438228		kasi
25		Q0		CACM2560		4		708.239513074		kasi
25		Q0		CACM1591		5		705.142116811		kasi
25		Q0		CACM3002		6		698.437408123		kasi
25		Q0		CACM2681		7		692.45711734		kasi
25		Q0		CACM3070		8		672.413640065		kasi
25		Q0		CACM3048		9		670.734115461		kasi
25		Q0		CACM2859		10		666.004830827		kasi
25		Q0		CACM3137		11		662.491164021		kasi
25		Q0		CACM3089		12		656.013039366		kasi
25		Q0		CACM1542		13		639.338348445		kasi
25		Q0		CACM2218		14		636.689696749		kasi
25		Q0		CACM2535		15		620.937586431		kasi
25		Q0		CACM3144		16		620.470519024		kasi
25		Q0		CACM2840		17		617.375864426		kasi
25		Q0		CACM1161		18		617.026046089		kasi
25		Q0		CACM2319		19		614.533649726		kasi
25		Q0		CACM3072		20		614.151026848		kasi
25		Q0		CACM3147		21		602.426237825		kasi
25		Q0		CACM2452		22		594.691309095		kasi
25		Q0		CACM3068		23		587.651630711		kasi
25		Q0		CACM2344		24		585.700283933		kasi
25		Q0		CACM1885		25		583.543804583		kasi
25		Q0		CACM2894		26		578.483199376		kasi
25		Q0		CACM2318		27		578.401521288		kasi
25		Q0		CACM2624		28		575.041450268		kasi
25		Q0		CACM2522		29		561.261908279		kasi
25		Q0		CACM1827		30		558.039128835		kasi
25		Q0		CACM1680		31		556.112611025		kasi
25		Q0		CACM2798		32		549.103732758		kasi
25		Q0		CACM1698		33		547.063576634		kasi
25		Q0		CACM0585		34		539.348070208		kasi
25		Q0		CACM1308		35		534.381779498		kasi
25		Q0		CACM3025		36		532.122622437		kasi
25		Q0		CACM2741		37		528.211663432		kasi
25		Q0		CACM2245		38		526.842874588		kasi
25		Q0		CACM2668		39		520.368308222		kasi
25		Q0		CACM2984		40		516.472521102		kasi
25		Q0		CACM2928		41		508.915456888		kasi
25		Q0		CACM1767		42		506.734718717		kasi
25		Q0		CACM1719		43		504.711721149		kasi
25		Q0		CACM1749		44		503.466221932		kasi
25		Q0		CACM2371		45		498.359010751		kasi
25		Q0		CACM2955		46		498.278839561		kasi
25		Q0		CACM2542		47		497.893432117		kasi
25		Q0		CACM1032		48		496.560899271		kasi
25		Q0		CACM1657		49		494.872473807		kasi
25		Q0		CACM2379		50		494.051563336		kasi
25		Q0		CACM2948		51		493.798293688		kasi
25		Q0		CACM1526		52		490.053138811		kasi
25		Q0		CACM2372		53		488.027514569		kasi
25		Q0		CACM1544		54		485.375167116		kasi
25		Q0		CACM3012		55		485.154706066		kasi
25		Q0		CACM2629		56		483.384914892		kasi
25		Q0		CACM1173		57		481.878494443		kasi
25		Q0		CACM1571		58		479.562598762		kasi
25		Q0		CACM1304		59		477.674590103		kasi
25		Q0		CACM1033		60		476.451886053		kasi
25		Q0		CACM1519		61		476.261294516		kasi
25		Q0		CACM2747		62		476.085495321		kasi
25		Q0		CACM1938		63		474.898556387		kasi
25		Q0		CACM1482		64		474.733926586		kasi
25		Q0		CACM1523		65		469.964528349		kasi
25		Q0		CACM0202		66		466.440004937		kasi
25		Q0		CACM1505		67		463.830489066		kasi
25		Q0		CACM2105		68		461.716956171		kasi
25		Q0		CACM1751		69		461.550798891		kasi
25		Q0		CACM2311		70		459.091524921		kasi
25		Q0		CACM2878		71		458.510182478		kasi
25		Q0		CACM1937		72		456.317174024		kasi
25		Q0		CACM1238		73		455.942476885		kasi
25		Q0		CACM1264		74		455.75855339		kasi
25		Q0		CACM1034		75		452.964002005		kasi
25		Q0		CACM2277		76		451.11011726		kasi
25		Q0		CACM1697		77		449.630059981		kasi
25		Q0		CACM2153		78		448.785310194		kasi
25		Q0		CACM2841		79		448.431244264		kasi
25		Q0		CACM1108		80		448.322113844		kasi
25		Q0		CACM3087		81		448.189233521		kasi
25		Q0		CACM2740		82		447.850718814		kasi
25		Q0		CACM2561		83		446.205226141		kasi
25		Q0		CACM2959		84		445.801993988		kasi
25		Q0		CACM1393		85		444.904151754		kasi
25		Q0		CACM2380		86		443.676284756		kasi
25		Q0		CACM2439		87		443.675755201		kasi
25		Q0		CACM2087		88		442.674256811		kasi
25		Q0		CACM2988		89		441.906439895		kasi
25		Q0		CACM2435		90		440.202602117		kasi
25		Q0		CACM2357		91		438.991737218		kasi
25		Q0		CACM2092		92		438.942403621		kasi
25		Q0		CACM2868		93		438.847231123		kasi
25		Q0		CACM2811		94		438.643547622		kasi
25		Q0		CACM1195		95		438.144283297		kasi
25		Q0		CACM1226		96		437.999194981		kasi
25		Q0		CACM1960		97		437.907924288		kasi
25		Q0		CACM2882		98		436.600088802		kasi
25		Q0		CACM1440		99		436.260911193		kasi
25		Q0		CACM1572		100		435.073567877		kasi
