query_id		Q0		doc_id		rank		tfidf_score		system_name
5		Q0		CACM1696		1		0.206935135496		kasi
5		Q0		CACM0268		2		0.186241621947		kasi
5		Q0		CACM2065		3		0.119488307402		kasi
5		Q0		CACM2999		4		0.117454452285		kasi
5		Q0		CACM2727		5		0.110319368735		kasi
5		Q0		CACM0293		6		0.0990343716198		kasi
5		Q0		CACM0927		7		0.0933752646701		kasi
5		Q0		CACM3043		8		0.088920319809		kasi
5		Q0		CACM1588		9		0.0861618427346		kasi
5		Q0		CACM3120		10		0.0824210354863		kasi
5		Q0		CACM1233		11		0.0818506638068		kasi
5		Q0		CACM0020		12		0.0793257021095		kasi
5		Q0		CACM0394		13		0.0728652620657		kasi
5		Q0		CACM0141		14		0.0702629312776		kasi
5		Q0		CACM1359		15		0.0691775314692		kasi
5		Q0		CACM2307		16		0.06862890962		kasi
5		Q0		CACM0111		17		0.0680861304886		kasi
5		Q0		CACM1251		18		0.0666902398567		kasi
5		Q0		CACM0392		19		0.0655787358591		kasi
5		Q0		CACM0597		20		0.0655787358591		kasi
5		Q0		CACM0198		21		0.0655787358591		kasi
5		Q0		CACM3020		22		0.0638475163321		kasi
5		Q0		CACM0414		23		0.0624559389134		kasi
5		Q0		CACM1410		24		0.0617706176652		kasi
5		Q0		CACM1085		25		0.0614800648679		kasi
5		Q0		CACM0240		26		0.0596170325992		kasi
5		Q0		CACM1439		27		0.0596170325992		kasi
5		Q0		CACM0748		28		0.0596170325992		kasi
5		Q0		CACM2080		29		0.0589471783003		kasi
5		Q0		CACM2370		30		0.0582922096525		kasi
5		Q0		CACM1587		31		0.0573018080322		kasi
5		Q0		CACM2535		32		0.0568778954739		kasi
5		Q0		CACM1656		33		0.0562103450221		kasi
5		Q0		CACM1438		34		0.0553921061603		kasi
5		Q0		CACM2917		35		0.0531719479939		kasi
5		Q0		CACM0528		36		0.0531719479939		kasi
5		Q0		CACM3137		37		0.0517726862046		kasi
5		Q0		CACM2342		38		0.0515016250202		kasi
5		Q0		CACM0721		39		0.0511003136564		kasi
5		Q0		CACM2912		40		0.0507052081385		kasi
5		Q0		CACM1441		41		0.0506687482706		kasi
5		Q0		CACM0174		42		0.0504451814301		kasi
5		Q0		CACM3059		43		0.0498381548412		kasi
5		Q0		CACM2523		44		0.0489990368367		kasi
5		Q0		CACM3141		45		0.0487775721266		kasi
5		Q0		CACM1563		46		0.048060797992		kasi
5		Q0		CACM3197		47		0.0479844408725		kasi
5		Q0		CACM0494		48		0.0479844408725		kasi
5		Q0		CACM2309		49		0.0479844408725		kasi
5		Q0		CACM2401		50		0.0468419541851		kasi
5		Q0		CACM2528		51		0.0468419541851		kasi
5		Q0		CACM1424		52		0.0468419541851		kasi
5		Q0		CACM2882		53		0.0467552188987		kasi
5		Q0		CACM1195		54		0.0464731199002		kasi
5		Q0		CACM2000		55		0.0463565143752		kasi
5		Q0		CACM2689		56		0.0457526064133		kasi
5		Q0		CACM1216		57		0.0453009963208		kasi
5		Q0		CACM2195		58		0.0451229833893		kasi
5		Q0		CACM1540		59		0.0450584569226		kasi
5		Q0		CACM0208		60		0.0447127744494		kasi
5		Q0		CACM0975		61		0.0447127744494		kasi
5		Q0		CACM2005		62		0.0437191572394		kasi
5		Q0		CACM2672		63		0.0437191572394		kasi
5		Q0		CACM2942		64		0.0437191572394		kasi
5		Q0		CACM0333		65		0.0437191572394		kasi
5		Q0		CACM1272		66		0.0434776149342		kasi
5		Q0		CACM2311		67		0.0432387269401		kasi
5		Q0		CACM0412		68		0.0427687407777		kasi
5		Q0		CACM2376		69		0.0427687407777		kasi
5		Q0		CACM2262		70		0.0427687407777		kasi
5		Q0		CACM0252		71		0.0423088618446		kasi
5		Q0		CACM3061		72		0.0418587675696		kasi
5		Q0		CACM1959		73		0.0414181489636		kasi
5		Q0		CACM0825		74		0.0409867099119		kasi
5		Q0		CACM0059		75		0.0409867099119		kasi
5		Q0		CACM2396		76		0.0403535600237		kasi
5		Q0		CACM1808		77		0.0401502464444		kasi
5		Q0		CACM2255		78		0.0401502464444		kasi
5		Q0		CACM2504		79		0.0401502464444		kasi
5		Q0		CACM2409		80		0.0398552958958		kasi
5		Q0		CACM1435		81		0.0396258770099		kasi
5		Q0		CACM2576		82		0.0393472415155		kasi
5		Q0		CACM2371		83		0.0393472415155		kasi
5		Q0		CACM3078		84		0.0390866637571		kasi
5		Q0		CACM2320		85		0.0387657551877		kasi
5		Q0		CACM0690		86		0.0385757269759		kasi
5		Q0		CACM0986		87		0.0385757269759		kasi
5		Q0		CACM1482		88		0.0385757269759		kasi
5		Q0		CACM2529		89		0.0385757269759		kasi
5		Q0		CACM1673		90		0.0384486383936		kasi
5		Q0		CACM1110		91		0.0384486383936		kasi
5		Q0		CACM0084		92		0.0378338860726		kasi
5		Q0		CACM1637		93		0.0376654412894		kasi
5		Q0		CACM1135		94		0.0375929059065		kasi
5		Q0		CACM1194		95		0.0375228089909		kasi
5		Q0		CACM1746		96		0.0373549761223		kasi
5		Q0		CACM3153		97		0.0372966254504		kasi
5		Q0		CACM1465		98		0.0371200391655		kasi
5		Q0		CACM0078		99		0.0368696925298		kasi
5		Q0		CACM2050		100		0.0366589206666		kasi
