query_id		Q0		doc_id		rank		tfidf_score		system_name
6		Q0		CACM2318		1		0.575221678215		kasi
6		Q0		CACM2984		2		0.315082541791		kasi
6		Q0		CACM3048		3		0.283224084333		kasi
6		Q0		CACM3070		4		0.273691590851		kasi
6		Q0		CACM1344		5		0.252987396762		kasi
6		Q0		CACM3089		6		0.249410955523		kasi
6		Q0		CACM1653		7		0.243290988541		kasi
6		Q0		CACM2542		8		0.242622374273		kasi
6		Q0		CACM1938		9		0.237223180672		kasi
6		Q0		CACM3136		10		0.226599552343		kasi
6		Q0		CACM1719		11		0.226002237299		kasi
6		Q0		CACM1518		12		0.221215703628		kasi
6		Q0		CACM2311		13		0.201948925027		kasi
6		Q0		CACM1374		14		0.201159158714		kasi
6		Q0		CACM2812		15		0.196060561164		kasi
6		Q0		CACM2535		16		0.192697073804		kasi
6		Q0		CACM1620		17		0.19216618621		kasi
6		Q0		CACM2862		18		0.191229787178		kasi
6		Q0		CACM1533		19		0.191186738033		kasi
6		Q0		CACM1680		20		0.189469661504		kasi
6		Q0		CACM1030		21		0.184915677372		kasi
6		Q0		CACM2560		22		0.183747257513		kasi
6		Q0		CACM2504		23		0.183686651425		kasi
6		Q0		CACM2988		24		0.182628820621		kasi
6		Q0		CACM3137		25		0.18085984504		kasi
6		Q0		CACM3147		26		0.180594798818		kasi
6		Q0		CACM3119		27		0.178571166384		kasi
6		Q0		CACM2344		28		0.178121283529		kasi
6		Q0		CACM2859		29		0.174455111216		kasi
6		Q0		CACM2894		30		0.17430330232		kasi
6		Q0		CACM1827		31		0.17392662508		kasi
6		Q0		CACM2798		32		0.173542591898		kasi
6		Q0		CACM1199		33		0.171901475135		kasi
6		Q0		CACM2743		34		0.171497094136		kasi
6		Q0		CACM2882		35		0.171467779534		kasi
6		Q0		CACM1844		36		0.167213308806		kasi
6		Q0		CACM2188		37		0.167066883679		kasi
6		Q0		CACM1951		38		0.166992936973		kasi
6		Q0		CACM2522		39		0.165522445616		kasi
6		Q0		CACM2681		40		0.160174978731		kasi
6		Q0		CACM2255		41		0.158221720034		kasi
6		Q0		CACM3090		42		0.156669978849		kasi
6		Q0		CACM1503		43		0.154831570071		kasi
6		Q0		CACM1308		44		0.154794845289		kasi
6		Q0		CACM1591		45		0.153503377697		kasi
6		Q0		CACM1916		46		0.152273887673		kasi
6		Q0		CACM2571		47		0.149640093765		kasi
6		Q0		CACM2977		48		0.149306953084		kasi
6		Q0		CACM1695		49		0.1492244997		kasi
6		Q0		CACM2105		50		0.14922312084		kasi
6		Q0		CACM2062		51		0.147653226656		kasi
6		Q0		CACM3002		52		0.147062601916		kasi
6		Q0		CACM1032		53		0.146737248702		kasi
6		Q0		CACM1267		54		0.145889229782		kasi
6		Q0		CACM1689		55		0.145874958328		kasi
6		Q0		CACM1940		56		0.142957459161		kasi
6		Q0		CACM1261		57		0.14233499934		kasi
6		Q0		CACM3078		58		0.141382137751		kasi
6		Q0		CACM2948		59		0.141172620729		kasi
6		Q0		CACM1474		60		0.140693302531		kasi
6		Q0		CACM1912		61		0.140252276061		kasi
6		Q0		CACM1931		62		0.140081319998		kasi
6		Q0		CACM2372		63		0.138741562256		kasi
6		Q0		CACM3072		64		0.138567023309		kasi
6		Q0		CACM3059		65		0.137085869441		kasi
6		Q0		CACM2245		66		0.136260498828		kasi
6		Q0		CACM0096		67		0.135723898447		kasi
6		Q0		CACM3012		68		0.13483451998		kasi
6		Q0		CACM1750		69		0.134706176377		kasi
6		Q0		CACM3169		70		0.134430288633		kasi
6		Q0		CACM2553		71		0.131819296089		kasi
6		Q0		CACM3025		72		0.131802881255		kasi
6		Q0		CACM2951		73		0.131252149623		kasi
6		Q0		CACM2375		74		0.130986063158		kasi
6		Q0		CACM2892		75		0.129467225801		kasi
6		Q0		CACM2990		76		0.129350516507		kasi
6		Q0		CACM2672		77		0.128762283652		kasi
6		Q0		CACM1341		78		0.12839934235		kasi
6		Q0		CACM2371		79		0.127867762798		kasi
6		Q0		CACM1071		80		0.127165243475		kasi
6		Q0		CACM1699		81		0.126839519105		kasi
6		Q0		CACM0252		82		0.126416665551		kasi
6		Q0		CACM2502		83		0.125960660707		kasi
6		Q0		CACM3086		84		0.125725885319		kasi
6		Q0		CACM2969		85		0.125436053469		kasi
6		Q0		CACM1885		86		0.125052124977		kasi
6		Q0		CACM1747		87		0.123894155703		kasi
6		Q0		CACM2634		88		0.123062707671		kasi
6		Q0		CACM1908		89		0.122953253271		kasi
6		Q0		CACM0742		90		0.122637213318		kasi
6		Q0		CACM0741		91		0.122637213318		kasi
6		Q0		CACM3028		92		0.121629549429		kasi
6		Q0		CACM2886		93		0.121299496884		kasi
6		Q0		CACM1173		94		0.120740816087		kasi
6		Q0		CACM0059		95		0.120408081724		kasi
6		Q0		CACM2741		96		0.120006786653		kasi
6		Q0		CACM2685		97		0.118804412914		kasi
6		Q0		CACM2197		98		0.118567125398		kasi
6		Q0		CACM0444		99		0.118408343893		kasi
6		Q0		CACM1571		100		0.118134496872		kasi
