query_id		Q0		doc_id		rank		tfidf_score		system_name
4		Q0		CACM2212		1		0.290561630742		kasi
4		Q0		CACM2549		2		0.286716229557		kasi
4		Q0		CACM1733		3		0.275796498288		kasi
4		Q0		CACM1941		4		0.275796498288		kasi
4		Q0		CACM2914		5		0.248374026728		kasi
4		Q0		CACM1778		6		0.23382746594		kasi
4		Q0		CACM2649		7		0.225316496265		kasi
4		Q0		CACM2090		8		0.223116123288		kasi
4		Q0		CACM2276		9		0.210423856662		kasi
4		Q0		CACM1431		10		0.18438639248		kasi
4		Q0		CACM1569		11		0.175616541763		kasi
4		Q0		CACM2098		12		0.170204073595		kasi
4		Q0		CACM2259		13		0.16584514707		kasi
4		Q0		CACM2123		14		0.158787906769		kasi
4		Q0		CACM2975		15		0.158370158337		kasi
4		Q0		CACM0711		16		0.154444437151		kasi
4		Q0		CACM2949		17		0.152809712779		kasi
4		Q0		CACM2427		18		0.146333953297		kasi
4		Q0		CACM1714		19		0.146333953297		kasi
4		Q0		CACM2250		20		0.145877592568		kasi
4		Q0		CACM2454		21		0.141485689501		kasi
4		Q0		CACM0241		22		0.135674168329		kasi
4		Q0		CACM3137		23		0.132725340155		kasi
4		Q0		CACM0371		24		0.132312322268		kasi
4		Q0		CACM2578		25		0.131721272603		kasi
4		Q0		CACM1918		26		0.130312493846		kasi
4		Q0		CACM2565		27		0.126492061325		kasi
4		Q0		CACM1894		28		0.125070505038		kasi
4		Q0		CACM2849		29		0.124066329591		kasi
4		Q0		CACM2313		30		0.123222824637		kasi
4		Q0		CACM2261		31		0.122802082611		kasi
4		Q0		CACM3135		32		0.121569317412		kasi
4		Q0		CACM1716		33		0.119511815925		kasi
4		Q0		CACM1584		34		0.119142851517		kasi
4		Q0		CACM1951		35		0.118176455577		kasi
4		Q0		CACM2433		36		0.117420278774		kasi
4		Q0		CACM2504		37		0.116365437384		kasi
4		Q0		CACM1944		38		0.115656596056		kasi
4		Q0		CACM3084		39		0.114793251137		kasi
4		Q0		CACM3082		40		0.114413653201		kasi
4		Q0		CACM1710		41		0.107810341551		kasi
4		Q0		CACM2969		42		0.106016220085		kasi
4		Q0		CACM2686		43		0.105754831102		kasi
4		Q0		CACM0527		44		0.103150378964		kasi
4		Q0		CACM2481		45		0.102662772583		kasi
4		Q0		CACM2032		46		0.101918937198		kasi
4		Q0		CACM2685		47		0.1004813973		kasi
4		Q0		CACM2114		48		0.100158350939		kasi
4		Q0		CACM1081		49		0.0969767396067		kasi
4		Q0		CACM2659		50		0.0948066253992		kasi
4		Q0		CACM2893		51		0.0948021077119		kasi
4		Q0		CACM3043		52		0.0944973257422		kasi
4		Q0		CACM1663		53		0.0940866232879		kasi
4		Q0		CACM2926		54		0.0939125973714		kasi
4		Q0		CACM1745		55		0.0936837976471		kasi
4		Q0		CACM2813		56		0.0932648341598		kasi
4		Q0		CACM3148		57		0.0932009042056		kasi
4		Q0		CACM2576		58		0.0929104928912		kasi
4		Q0		CACM2449		59		0.09219611786		kasi
4		Q0		CACM2057		60		0.0921361928168		kasi
4		Q0		CACM2197		61		0.0916551962151		kasi
4		Q0		CACM2811		62		0.0916410083269		kasi
4		Q0		CACM2255		63		0.0909005059928		kasi
4		Q0		CACM1780		64		0.0906521696323		kasi
4		Q0		CACM2402		65		0.0906068104993		kasi
4		Q0		CACM2216		66		0.0895750042241		kasi
4		Q0		CACM0115		67		0.0893370123954		kasi
4		Q0		CACM2004		68		0.0892315504838		kasi
4		Q0		CACM1275		69		0.0892218294556		kasi
4		Q0		CACM2322		70		0.0891029316096		kasi
4		Q0		CACM0954		71		0.0890008598669		kasi
4		Q0		CACM2594		72		0.0889051481629		kasi
4		Q0		CACM2954		73		0.0878309463458		kasi
4		Q0		CACM2709		74		0.0870918345183		kasi
4		Q0		CACM2553		75		0.0870545328938		kasi
4		Q0		CACM1844		76		0.0864320711856		kasi
4		Q0		CACM3130		77		0.0863974870783		kasi
4		Q0		CACM2675		78		0.0859251365262		kasi
4		Q0		CACM3010		79		0.085845749417		kasi
4		Q0		CACM2802		80		0.0855278623232		kasi
4		Q0		CACM1862		81		0.0855147006753		kasi
4		Q0		CACM2334		82		0.0851020367977		kasi
4		Q0		CACM2566		83		0.0851020367977		kasi
4		Q0		CACM2406		84		0.0831854632881		kasi
4		Q0		CACM2502		85		0.083185442543		kasi
4		Q0		CACM3124		86		0.0828762572501		kasi
4		Q0		CACM2485		87		0.0827832603538		kasi
4		Q0		CACM0758		88		0.0827460147167		kasi
4		Q0		CACM2426		89		0.0824999442972		kasi
4		Q0		CACM2285		90		0.0824864417949		kasi
4		Q0		CACM2078		91		0.0824405824993		kasi
4		Q0		CACM0052		92		0.0823257953769		kasi
4		Q0		CACM2756		93		0.0821335814328		kasi
4		Q0		CACM2812		94		0.0816382138185		kasi
4		Q0		CACM2699		95		0.0811720273316		kasi
4		Q0		CACM1514		96		0.0808850847331		kasi
4		Q0		CACM1525		97		0.0808197752514		kasi
4		Q0		CACM2337		98		0.0798740705737		kasi
4		Q0		CACM2821		99		0.0797135330522		kasi
4		Q0		CACM3131		100		0.0795453201393		kasi
