query_id		Q0		doc_id		rank		BM25_score		system_name
33		Q0		CACM2805		1		120.74826583		kasi
33		Q0		CACM2554		2		116.24421679		kasi
33		Q0		CACM2047		3		110.750293701		kasi
33		Q0		CACM1423		4		110.235146188		kasi
33		Q0		CACM2284		5		109.407041483		kasi
33		Q0		CACM2697		6		108.768026349		kasi
33		Q0		CACM3152		7		105.224459367		kasi
33		Q0		CACM0070		8		104.224559965		kasi
33		Q0		CACM3016		9		104.213316827		kasi
33		Q0		CACM2695		10		103.375903809		kasi
33		Q0		CACM2000		11		101.181841477		kasi
33		Q0		CACM1501		12		99.7544244383		kasi
33		Q0		CACM1347		13		99.4705716737		kasi
33		Q0		CACM1809		14		99.2610681113		kasi
33		Q0		CACM3085		15		99.1501075464		kasi
33		Q0		CACM2081		16		98.093417804		kasi
33		Q0		CACM3115		17		96.3339360615		kasi
33		Q0		CACM2806		18		96.3266451889		kasi
33		Q0		CACM1692		19		93.3107329716		kasi
33		Q0		CACM2134		20		92.9969835905		kasi
33		Q0		CACM2809		21		92.3531038989		kasi
33		Q0		CACM2186		22		92.1281366002		kasi
33		Q0		CACM0441		23		91.8725063984		kasi
33		Q0		CACM2787		24		90.908537487		kasi
33		Q0		CACM1143		25		90.6177530907		kasi
33		Q0		CACM1116		26		90.4990274425		kasi
33		Q0		CACM1457		27		90.4197566155		kasi
33		Q0		CACM1709		28		90.4125580825		kasi
33		Q0		CACM1614		29		90.0744381822		kasi
33		Q0		CACM1404		30		89.6391202059		kasi
33		Q0		CACM1047		31		88.6882027324		kasi
33		Q0		CACM1787		32		88.638483931		kasi
33		Q0		CACM0495		33		88.4271498881		kasi
33		Q0		CACM2226		34		88.2852636472		kasi
33		Q0		CACM2807		35		88.1917760925		kasi
33		Q0		CACM1916		36		87.9231517732		kasi
33		Q0		CACM1147		37		87.4080228091		kasi
33		Q0		CACM2780		38		87.178707694		kasi
33		Q0		CACM2281		39		86.5851074639		kasi
33		Q0		CACM3153		40		86.426040335		kasi
33		Q0		CACM1727		41		86.1924631914		kasi
33		Q0		CACM1601		42		86.1787503956		kasi
33		Q0		CACM3200		43		86.1623263204		kasi
33		Q0		CACM1046		44		86.0671137098		kasi
33		Q0		CACM1353		45		85.5486546262		kasi
33		Q0		CACM1924		46		85.2591070179		kasi
33		Q0		CACM2887		47		85.1763780863		kasi
33		Q0		CACM1014		48		84.8621440569		kasi
33		Q0		CACM1383		49		84.7551895053		kasi
33		Q0		CACM0492		50		84.158106752		kasi
33		Q0		CACM1610		51		84.0220625477		kasi
33		Q0		CACM0464		52		83.9554981194		kasi
33		Q0		CACM0497		53		83.6300586024		kasi
33		Q0		CACM1135		54		83.5179159203		kasi
33		Q0		CACM0537		55		83.4725776717		kasi
33		Q0		CACM1543		56		83.2334863751		kasi
33		Q0		CACM2560		57		83.1346039769		kasi
33		Q0		CACM1441		58		82.6586897533		kasi
33		Q0		CACM2310		59		82.5528442701		kasi
33		Q0		CACM1722		60		82.511750747		kasi
33		Q0		CACM0758		61		82.4379436635		kasi
33		Q0		CACM2970		62		82.3132609654		kasi
33		Q0		CACM2177		63		82.1434955344		kasi
33		Q0		CACM1683		64		82.0515209695		kasi
33		Q0		CACM2977		65		81.5842481291		kasi
33		Q0		CACM2568		66		81.4669488518		kasi
33		Q0		CACM0284		67		81.4281063757		kasi
33		Q0		CACM1271		68		81.4112430512		kasi
33		Q0		CACM1637		69		81.3801371229		kasi
33		Q0		CACM1764		70		81.0348352783		kasi
33		Q0		CACM1325		71		80.9840989009		kasi
33		Q0		CACM1623		72		80.9787052654		kasi
33		Q0		CACM2216		73		80.763059703		kasi
33		Q0		CACM1636		74		80.6916745751		kasi
33		Q0		CACM2535		75		80.6365477894		kasi
33		Q0		CACM2289		76		80.5862810316		kasi
33		Q0		CACM1363		77		80.3949265313		kasi
33		Q0		CACM0397		78		80.3671231919		kasi
33		Q0		CACM2030		79		80.2876752309		kasi
33		Q0		CACM1365		80		80.2505634929		kasi
33		Q0		CACM2113		81		80.2237687945		kasi
33		Q0		CACM2488		82		80.1946939451		kasi
33		Q0		CACM1847		83		80.1729937221		kasi
33		Q0		CACM1997		84		80.1607202009		kasi
33		Q0		CACM2916		85		80.1567275867		kasi
33		Q0		CACM2990		86		80.1401934317		kasi
33		Q0		CACM3036		87		80.130131789		kasi
33		Q0		CACM2557		88		80.1117924954		kasi
33		Q0		CACM2261		89		80.0751728852		kasi
33		Q0		CACM1529		90		79.9947092084		kasi
33		Q0		CACM1622		91		79.9735012328		kasi
33		Q0		CACM2841		92		79.9316272073		kasi
33		Q0		CACM1647		93		79.8307629583		kasi
33		Q0		CACM1807		94		79.7991698333		kasi
33		Q0		CACM2996		95		79.6895248095		kasi
33		Q0		CACM1206		96		79.6856087894		kasi
33		Q0		CACM2798		97		79.6283781534		kasi
33		Q0		CACM1388		98		79.6242015894		kasi
33		Q0		CACM2567		99		79.6114904451		kasi
33		Q0		CACM2195		100		79.5386010396		kasi
