query_id		Q0		doc_id		rank		BM25_score		system_name
45		Q0		CACM2816		1		25.315365553		kasi
45		Q0		CACM2452		2		25.1264496897		kasi
45		Q0		CACM2765		3		23.7581954265		kasi
45		Q0		CACM1976		4		21.8642783761		kasi
45		Q0		CACM2969		5		20.4699785029		kasi
45		Q0		CACM2926		6		19.7988860228		kasi
45		Q0		CACM2114		7		19.6670270787		kasi
45		Q0		CACM3002		8		19.3233458591		kasi
45		Q0		CACM2437		9		18.9307453733		kasi
45		Q0		CACM1032		10		18.5704297518		kasi
45		Q0		CACM2140		11		18.4939061633		kasi
45		Q0		CACM2991		12		18.0089567408		kasi
45		Q0		CACM1412		13		17.9560897668		kasi
45		Q0		CACM2631		14		17.8197101518		kasi
45		Q0		CACM1194		15		17.7019236981		kasi
45		Q0		CACM1226		16		17.6667353717		kasi
45		Q0		CACM2359		17		17.2361123726		kasi
45		Q0		CACM3134		18		16.8952256976		kasi
45		Q0		CACM3089		19		16.8424939297		kasi
45		Q0		CACM2949		20		16.4481346753		kasi
45		Q0		CACM2493		21		16.3399173787		kasi
45		Q0		CACM3058		22		16.2460678519		kasi
45		Q0		CACM2680		23		16.1556412493		kasi
45		Q0		CACM2900		24		15.962255965		kasi
45		Q0		CACM2203		25		15.7784388962		kasi
45		Q0		CACM2860		26		15.7712039941		kasi
45		Q0		CACM2451		27		15.7354321014		kasi
45		Q0		CACM3129		28		15.5749053122		kasi
45		Q0		CACM3137		29		15.5239679562		kasi
45		Q0		CACM2160		30		15.3727528565		kasi
45		Q0		CACM2819		31		14.9564781201		kasi
45		Q0		CACM0944		32		14.9540722013		kasi
45		Q0		CACM3152		33		14.9474584033		kasi
45		Q0		CACM2032		34		14.8082585143		kasi
45		Q0		CACM2688		35		14.7418483371		kasi
45		Q0		CACM2888		36		14.6969046446		kasi
45		Q0		CACM2978		37		14.6306496032		kasi
45		Q0		CACM2716		38		14.5074728168		kasi
45		Q0		CACM2542		39		14.3482231143		kasi
45		Q0		CACM2307		40		14.3241413113		kasi
45		Q0		CACM3114		41		14.3062265677		kasi
45		Q0		CACM2319		42		14.2435744314		kasi
45		Q0		CACM2812		43		14.1869663225		kasi
45		Q0		CACM3147		44		14.1056725714		kasi
45		Q0		CACM1267		45		13.9908028429		kasi
45		Q0		CACM1515		46		13.981393383		kasi
45		Q0		CACM2669		47		13.7850406262		kasi
45		Q0		CACM2623		48		13.7503984841		kasi
45		Q0		CACM2390		49		13.6788029282		kasi
45		Q0		CACM1653		50		13.6575249289		kasi
45		Q0		CACM2484		51		13.6061864049		kasi
45		Q0		CACM1416		52		13.5960716636		kasi
45		Q0		CACM2629		53		13.5679961776		kasi
45		Q0		CACM0849		54		13.5601012518		kasi
45		Q0		CACM2288		55		13.494337004		kasi
45		Q0		CACM1135		56		13.4911767726		kasi
45		Q0		CACM2375		57		13.4886078792		kasi
45		Q0		CACM3084		58		13.4380171686		kasi
45		Q0		CACM0858		59		13.4254567166		kasi
45		Q0		CACM2988		60		13.3944150517		kasi
45		Q0		CACM0854		61		13.3717535865		kasi
45		Q0		CACM3128		62		13.2887078456		kasi
45		Q0		CACM2356		63		13.2819130006		kasi
45		Q0		CACM2184		64		13.2501372979		kasi
45		Q0		CACM0696		65		13.2054219497		kasi
45		Q0		CACM3148		66		13.1918333709		kasi
45		Q0		CACM0409		67		13.1746654223		kasi
45		Q0		CACM1959		68		13.0805979671		kasi
45		Q0		CACM2318		69		13.028512535		kasi
45		Q0		CACM1514		70		13.0062911153		kasi
45		Q0		CACM2951		71		13.0014887369		kasi
45		Q0		CACM2524		72		12.9592864596		kasi
45		Q0		CACM2722		73		12.9576207807		kasi
45		Q0		CACM2849		74		12.8800926124		kasi
45		Q0		CACM0397		75		12.8321785777		kasi
45		Q0		CACM1828		76		12.8309779519		kasi
45		Q0		CACM1827		77		12.8303271194		kasi
45		Q0		CACM2966		78		12.7674720019		kasi
45		Q0		CACM3181		79		12.7633117309		kasi
45		Q0		CACM3136		80		12.7464337972		kasi
45		Q0		CACM3028		81		12.6809685847		kasi
45		Q0		CACM1700		82		12.6762318947		kasi
45		Q0		CACM2862		83		12.6411045393		kasi
45		Q0		CACM3153		84		12.6157996514		kasi
45		Q0		CACM1908		85		12.6040423761		kasi
45		Q0		CACM3082		86		12.5131401916		kasi
45		Q0		CACM1518		87		12.5111764893		kasi
45		Q0		CACM1712		88		12.4507035208		kasi
45		Q0		CACM1936		89		12.4437563562		kasi
45		Q0		CACM0855		90		12.4239604797		kasi
45		Q0		CACM2344		91		12.3933574294		kasi
45		Q0		CACM1534		92		12.3806716131		kasi
45		Q0		CACM2406		93		12.3751477217		kasi
45		Q0		CACM0492		94		12.3346937694		kasi
45		Q0		CACM1938		95		12.3126362597		kasi
45		Q0		CACM3070		96		12.2985874715		kasi
45		Q0		CACM3087		97		12.2404943533		kasi
45		Q0		CACM2990		98		12.2145920379		kasi
45		Q0		CACM1719		99		12.1501332583		kasi
45		Q0		CACM2947		100		12.146319845		kasi
